bus,Z10,Z11,Z11,Z11,Z12,Z12,Z12,Z13,Z13,Z13,Z14,Z14,Z14,Z15,Z15,Z15,Z16,Z16,Z16,Z17,Z17,Z17,Z1_1,Z1_2,Z1_3,Z1_4,Z1_4,Z1_4,Z2,Z2,Z2,Z3,Z3,Z3,Z4,Z5,Z5,Z5,Z6,Z6,Z6,Z7,Z7,Z7,Z8,Z8,Z8,Z9,Z9,Z9
carrier,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,load_shedding,load_shedding,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding,embedded_solar,embedded_wind,load_shedding
snapshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 16:00:00,0.0,0.0,0.23057432432432431,0.6283011096574116,0.0,0.23057432432432431,0.6283011096574115,0.0,0.23057432432432431,0.6283011096574115,0.0,0.23057432432432431,0.6283011096574115,0.0,0.23057432432432431,0.6283011096574115,0.0,0.23057432432432431,0.6283011096574116,0.0,0.23057432432432431,0.6283011096574114,0.0,0.0,0.0,0.0,0.23057432432432431,0.6283011096574116,0.0,0.23057432432432431,0.6283011096574115,0.0,0.23057432432432431,0.6283011096574115,0.0,0.0,0.23057432432432431,0.6283011096574115,0.0,0.23057432432432431,0.6283011096574115,0.0,0.23057432432432431,0.6283011096574114,0.0,0.23057432432432431,0.6283011096574115,0.0,0.23057432432432431,0.6283011096574115
2024-01-01 17:00:00,0.0,0.0,0.2685810810810811,0.6398009123695998,0.0,0.2685810810810811,0.6398009123695997,0.0,0.2685810810810811,0.6398009123695996,0.0,0.2685810810810811,0.6398009123695997,0.0,0.2685810810810811,0.6398009123695998,0.0,0.2685810810810811,0.6398009123695998,0.0,0.2685810810810811,0.6398009123695997,0.0,0.0,0.0,0.0,0.2685810810810811,0.6398009123695998,0.0,0.2685810810810811,0.6398009123695996,0.0,0.2685810810810811,0.6398009123695998,0.0,0.0,0.2685810810810811,0.6398009123695997,0.0,0.2685810810810811,0.6398009123695998,0.0,0.2685810810810811,0.6398009123695997,0.0,0.2685810810810811,0.6398009123695998,0.0,0.2685810810810811,0.6398009123695997
2024-01-01 18:00:00,0.0,0.0,0.325,0.6199077246831282,0.0,0.325,0.6199077246831282,0.0,0.325,0.619907724683128,0.0,0.325,0.6199077246831282,0.0,0.325,0.6199077246831282,0.0,0.325,0.6199077246831282,0.0,0.325,0.6199077246831282,0.0,0.0,0.0,0.0,0.325,0.6199077246831282,0.0,0.325,0.619907724683128,0.0,0.32499999999999996,0.6199077246831282,0.0,0.0,0.325,0.6199077246831282,0.0,0.32499999999999996,0.6199077246831282,0.0,0.325,0.619907724683128,0.0,0.325,0.6199077246831282,0.0,0.325,0.6199077246831282
2024-01-01 19:00:00,0.0,0.0,0.39493243243243237,0.5900549636921203,0.0,0.3949324324324324,0.5900549636921202,0.0,0.39493243243243237,0.5900549636921202,0.0,0.3949324324324324,0.5900549636921203,0.0,0.3949324324324324,0.5900549636921203,0.0,0.39493243243243237,0.5900549636921203,0.0,0.3949324324324324,0.5900549636921203,0.0,0.0,0.0,0.0,0.39493243243243237,0.5900549636921203,0.0,0.39493243243243237,0.5900549636921202,0.0,0.3949324324324324,0.5900549636921204,0.0,0.0,0.39493243243243237,0.5900549636921203,0.0,0.3949324324324324,0.5900549636921204,0.0,0.3949324324324324,0.5900549636921202,0.0,0.3949324324324324,0.5900549636921203,0.0,0.3949324324324324,0.5900549636921203
2024-01-01 20:00:00,0.0,0.0,0.4668918918918919,0.5544306689095176,0.0,0.46689189189189195,0.5544306689095175,0.0,0.4668918918918919,0.5544306689095175,0.0,0.46689189189189184,0.5544306689095176,0.0,0.4668918918918919,0.5544306689095178,0.0,0.4668918918918919,0.5544306689095176,0.0,0.4668918918918919,0.5544306689095175,0.0,0.0,0.0,0.0,0.4668918918918919,0.5544306689095176,0.0,0.4668918918918919,0.5544306689095175,0.0,0.46689189189189195,0.5544306689095176,0.0,0.0,0.4668918918918919,0.5544306689095176,0.0,0.46689189189189195,0.5544306689095176,0.0,0.46689189189189195,0.5544306689095175,0.0,0.4668918918918919,0.5544306689095178,0.0,0.4668918918918919,0.5544306689095176
2024-01-01 21:00:00,0.0,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.519368817449934,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.5193688174499339,0.0,0.0,0.0,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.5193688174499339,0.0,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.5193688174499339,0.0,0.5280405405405405,0.519368817449934,0.0,0.5280405405405405,0.5193688174499339
2024-01-01 22:00:00,0.0,0.0,0.5716216216216217,0.4863836797984204,0.0,0.5716216216216217,0.4863836797984203,0.0,0.5716216216216217,0.4863836797984203,0.0,0.5716216216216217,0.48638367979842034,0.0,0.5716216216216217,0.48638367979842034,0.0,0.5716216216216217,0.4863836797984204,0.0,0.5716216216216217,0.48638367979842034,0.0,0.0,0.0,0.0,0.5716216216216217,0.4863836797984204,0.0,0.5716216216216217,0.4863836797984203,0.0,0.5716216216216217,0.4863836797984204,0.0,0.0,0.5716216216216217,0.4863836797984204,0.0,0.5716216216216217,0.4863836797984204,0.0,0.5716216216216217,0.48638367979842034,0.0,0.5716216216216217,0.48638367979842034,0.0,0.5716216216216217,0.48638367979842034
2024-01-01 23:00:00,0.0,0.0,0.6195945945945946,0.45951619490651335,0.0,0.6195945945945946,0.45951619490651324,0.0,0.6195945945945946,0.45951619490651324,0.0,0.6195945945945946,0.4595161949065133,0.0,0.6195945945945946,0.45951619490651335,0.0,0.6195945945945946,0.45951619490651335,0.0,0.6195945945945946,0.45951619490651324,0.0,0.0,0.0,0.0,0.6195945945945946,0.45951619490651335,0.0,0.6195945945945946,0.45951619490651324,0.0,0.6195945945945946,0.45951619490651335,0.0,0.0,0.6195945945945946,0.45951619490651335,0.0,0.6195945945945946,0.45951619490651335,0.0,0.6195945945945946,0.45951619490651324,0.0,0.6195945945945946,0.45951619490651335,0.0,0.6195945945945946,0.4595161949065133
2024-01-02 00:00:00,0.0,0.0,0.6386824324324323,0.45319087076609976,0.0,0.6386824324324324,0.4531908707660997,0.0,0.6386824324324324,0.4531908707660997,0.0,0.6386824324324324,0.4531908707660997,0.0,0.6386824324324324,0.4531908707660998,0.0,0.6386824324324323,0.45319087076609976,0.0,0.6386824324324324,0.45319087076609976,0.0,0.0,0.0,0.0,0.6386824324324323,0.45319087076609976,0.0,0.6386824324324324,0.4531908707660997,0.0,0.6386824324324325,0.45319087076609976,0.0,0.0,0.6386824324324324,0.45319087076609976,0.0,0.6386824324324325,0.45319087076609976,0.0,0.6386824324324324,0.4531908707660997,0.0,0.6386824324324324,0.4531908707660998,0.0,0.6386824324324324,0.45319087076609976
2024-01-02 01:00:00,0.0,0.0,0.6131756756756757,0.44118919555029457,0.0,0.6131756756756757,0.4411891955502945,0.0,0.6131756756756757,0.44118919555029457,0.0,0.6131756756756757,0.44118919555029457,0.0,0.6131756756756757,0.4411891955502947,0.0,0.6131756756756757,0.44118919555029457,0.0,0.6131756756756757,0.44118919555029457,0.0,0.0,0.0,0.0,0.6131756756756757,0.44118919555029457,0.0,0.6131756756756757,0.44118919555029457,0.0,0.6131756756756757,0.4411891955502946,0.0,0.0,0.6131756756756757,0.4411891955502946,0.0,0.6131756756756757,0.4411891955502946,0.0,0.6131756756756758,0.4411891955502945,0.0,0.6131756756756757,0.4411891955502947,0.0,0.6131756756756757,0.44118919555029457
2024-01-02 02:00:00,0.0,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.4291096435666868,0.0,0.0,0.0,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.0,0.5777027027027027,0.4291096435666868,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674,0.0,0.5777027027027027,0.42910964356668674
2024-01-02 03:00:00,0.0,0.0,0.5253378378378378,0.4163638125696565,0.0,0.5253378378378378,0.41636381256965643,0.0,0.5253378378378378,0.4163638125696564,0.0,0.5253378378378378,0.4163638125696565,0.0,0.5253378378378378,0.41636381256965643,0.0,0.5253378378378378,0.4163638125696565,0.0,0.5253378378378378,0.41636381256965643,0.0,0.0,0.0,0.0,0.5253378378378378,0.4163638125696565,0.0,0.5253378378378378,0.4163638125696564,0.0,0.5253378378378378,0.4163638125696565,0.0,0.0,0.5253378378378378,0.4163638125696565,0.0,0.5253378378378378,0.4163638125696565,0.0,0.5253378378378378,0.4163638125696565,0.0,0.5253378378378378,0.41636381256965643,0.0,0.5253378378378378,0.41636381256965643
2024-01-02 04:00:00,0.0,0.0,0.4650337837837838,0.4055908596902928,0.0,0.4650337837837838,0.4055908596902928,0.0,0.46503378378378374,0.40559085969029274,0.0,0.4650337837837838,0.40559085969029274,0.0,0.4650337837837838,0.40559085969029285,0.0,0.4650337837837838,0.4055908596902928,0.0,0.4650337837837838,0.4055908596902928,0.0,0.0,0.0,0.0,0.4650337837837838,0.4055908596902928,0.0,0.46503378378378374,0.40559085969029274,0.0,0.4650337837837838,0.4055908596902928,0.0,0.0,0.46503378378378374,0.4055908596902928,0.0,0.4650337837837838,0.4055908596902928,0.0,0.4650337837837838,0.40559085969029274,0.0,0.4650337837837838,0.40559085969029285,0.0,0.4650337837837838,0.40559085969029274
2024-01-02 05:00:00,0.0,0.0,0.4118243243243243,0.412971846683142,0.0,0.4118243243243243,0.4129718466831419,0.0,0.41182432432432425,0.41297184668314196,0.0,0.4118243243243243,0.41297184668314196,0.0,0.4118243243243243,0.41297184668314196,0.0,0.4118243243243243,0.412971846683142,0.0,0.4118243243243243,0.4129718466831419,0.0,0.0,0.0,0.0,0.4118243243243243,0.412971846683142,0.0,0.41182432432432425,0.41297184668314196,0.0,0.4118243243243243,0.41297184668314196,0.0,0.0,0.41182432432432436,0.41297184668314196,0.0,0.4118243243243243,0.41297184668314196,0.0,0.4118243243243243,0.41297184668314196,0.0,0.4118243243243243,0.41297184668314196,0.0,0.4118243243243243,0.4129718466831419
2024-01-02 06:00:00,0.0,0.0,0.36908783783783783,0.4496344983697797,0.0,0.36908783783783783,0.4496344983697797,0.0,0.36908783783783783,0.44963449836977964,0.0,0.36908783783783783,0.44963449836977964,0.0,0.36908783783783783,0.4496344983697797,0.0,0.36908783783783783,0.4496344983697797,0.0,0.36908783783783783,0.44963449836977964,0.0,0.0,0.0,0.0,0.36908783783783783,0.4496344983697797,0.0,0.36908783783783783,0.44963449836977964,0.0,0.36908783783783783,0.4496344983697797,0.0,0.0,0.36908783783783783,0.44963449836977976,0.0,0.36908783783783783,0.4496344983697797,0.0,0.3690878378378379,0.44963449836977964,0.0,0.36908783783783783,0.4496344983697797,0.0,0.36908783783783783,0.4496344983697797
2024-01-02 07:00:00,0.0,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431812,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431811,0.0,0.0,0.0,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431812,0.0,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431812,0.0,0.3398648648648649,0.5148433119431811,0.0,0.3398648648648649,0.5148433119431812,0.0,0.3398648648648649,0.5148433119431811
2024-01-02 08:00:00,0.0,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206,0.0,0.0,0.0,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861207,0.0,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861207,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206,0.0,0.31706081081081083,0.5782176949861206
2024-01-02 09:00:00,0.0,0.002014151452267496,0.3016891891891892,0.6255235049391178,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391178,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.0,0.0,0.0,0.002014151452267496,0.3016891891891892,0.6255235049391178,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.0,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391177,0.002014151452267496,0.3016891891891892,0.6255235049391177
