bus,Z10,Z10,Z10,Z10,Z10,Z11,Z11,Z11,Z11,Z12,Z12,Z12,Z12,Z12,Z13,Z13,Z13,Z13,Z13,Z14,Z14,Z14,Z14,Z15,Z15,Z15,Z15,Z15,Z16,Z16,Z16,Z16,Z16,Z17,Z17,Z17,Z17,Z17,Z17,Z1_1,Z1_1,Z1_1,Z1_2,Z1_2,Z1_2,Z1_2,Z1_3,Z1_3,Z1_3,Z1_3,Z1_3,Z1_3,Z1_4,Z1_4,Z1_4,Z1_4,Z2,Z2,Z2,Z2,Z2,Z3,Z3,Z3,Z3,Z4,Z4,Z4,Z4,Z5,Z5,Z5,Z5,Z5,Z6,Z6,Z6,Z6,Z6,Z7,Z7,Z7,Z7,Z7,Z8,Z8,Z8,Z8,Z8,Z9,Z9,Z9,Z9,Z9
carrier,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,solar_pv,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,marine,solar_pv,wind_onshore,large_hydro,load_shedding,solar_pv,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,marine,solar_pv,wind_offshore,wind_onshore,load_shedding,marine,wind_onshore,large_hydro,load_shedding,solar_pv,wind_onshore,large_hydro,load_shedding,marine,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,solar_pv,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,solar_pv,wind_onshore,large_hydro,load_shedding,solar_pv,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore,large_hydro,load_shedding,solar_pv,wind_offshore,wind_onshore
snapshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035-01-06 13:00:00,0.4,0.0,0.18159808918116893,0.6433418197982756,0.7832750712489431,0.39999999999999997,0.7565414067860303,0.1815980891811689,0.7832750712489434,0.4,0.7565414067860302,0.18159808918116888,0.6433418197982756,0.783275071248943,0.40000000000000013,0.7565414067860303,0.451760188512331,0.18159808918116893,0.7832750712489431,0.39999999999999997,0.7565414067860302,0.1815980891811689,0.783275071248943,0.39999999999999997,0.7565414067860302,0.1815980891811689,0.6433418197982755,0.7832750712489429,0.40000000000000013,0.7565414067860303,0.1815980891811689,0.6433418197982756,0.7832750712489431,0.4,0.7565414067860302,0.45176018851233096,0.18159808918116888,0.6433418197982756,0.7832750712489431,0.0,0.451760188512331,0.783275071248943,0.4,0.0,0.1815980891811689,0.783275071248943,0.3999999999999999,0.0,0.451760188512331,0.18159808918116888,0.6433418197982756,0.7832750712489429,0.3999999999999999,0.7565414067860303,0.18159808918116885,0.783275071248943,0.4000000000000001,0.7565414067860303,0.18159808918116888,0.6433418197982756,0.7832750712489429,0.4,0.7565414067860303,0.1815980891811688,0.7832750712489429,0.4000000000000001,0.0,0.18159808918116888,0.7832750712489431,0.39999999999999997,0.7565414067860302,0.18159808918116896,0.6433418197982756,0.7832750712489432,0.4,0.7565414067860303,0.18159808918116888,0.6433418197982756,0.7832750712489429,0.4,0.7565414067860303,0.1815980891811689,0.6433418197982756,0.7832750712489429,0.4000000000000002,0.7565414067860302,0.18159808918116885,0.6433418197982756,0.7832750712489431,0.39999999999999997,0.7565414067860303,0.1815980891811689,0.6433418197982755,0.7832750712489432
2035-01-06 14:00:00,0.4,0.0,0.16036200138920095,0.6438593044466719,0.7502464320716002,0.39999999999999997,0.7466978351037974,0.16036200138920095,0.7502464320716002,0.4,0.7466978351037975,0.16036200138920093,0.6438593044466719,0.7502464320716001,0.40000000000000013,0.7466978351037976,0.33733050974903345,0.16036200138920093,0.7502464320716004,0.39999999999999997,0.7466978351037975,0.16036200138920095,0.7502464320716001,0.39999999999999997,0.7466978351037975,0.1603620013892009,0.6438593044466717,0.7502464320716002,0.40000000000000013,0.7466978351037974,0.16036200138920095,0.6438593044466718,0.7502464320716002,0.4,0.7466978351037975,0.33733050974903345,0.1603620013892009,0.6438593044466718,0.7502464320716,0.0,0.3373305097490335,0.7502464320716001,0.4,0.0,0.16036200138920093,0.7502464320716001,0.3999999999999999,0.0,0.33733050974903345,0.16036200138920095,0.6438593044466718,0.7502464320716001,0.3999999999999999,0.7466978351037974,0.16036200138920093,0.7502464320716002,0.4000000000000001,0.7466978351037976,0.16036200138920098,0.6438593044466718,0.7502464320716001,0.4,0.7466978351037975,0.16036200138920087,0.7502464320716001,0.4000000000000001,0.0,0.16036200138920093,0.7502464320716004,0.39999999999999997,0.7466978351037975,0.16036200138920093,0.6438593044466718,0.7502464320716,0.4,0.7466978351037975,0.16036200138920093,0.6438593044466718,0.7502464320716,0.4,0.7466978351037975,0.16036200138920093,0.6438593044466718,0.7502464320716,0.4000000000000002,0.7466978351037975,0.16036200138920093,0.6438593044466718,0.7502464320716001,0.39999999999999997,0.7466978351037976,0.16036200138920093,0.6438593044466718,0.7502464320716002
2035-01-06 15:00:00,0.4,0.0,0.12387029683189993,0.6411448752294457,0.7250455245770852,0.39999999999999997,0.7438361312522196,0.12387029683189991,0.7250455245770853,0.4,0.7438361312522197,0.12387029683189993,0.6411448752294457,0.725045524577085,0.40000000000000013,0.7438361312522197,0.26675908521321096,0.1238702968318999,0.7250455245770854,0.39999999999999997,0.7438361312522197,0.12387029683189996,0.7250455245770854,0.39999999999999997,0.7438361312522197,0.12387029683189991,0.6411448752294457,0.7250455245770855,0.40000000000000013,0.7438361312522196,0.12387029683189991,0.6411448752294457,0.7250455245770854,0.4,0.7438361312522196,0.26675908521321096,0.12387029683189989,0.6411448752294457,0.7250455245770854,0.0,0.266759085213211,0.7250455245770854,0.4,0.0,0.12387029683189991,0.7250455245770853,0.3999999999999999,0.0,0.26675908521321096,0.1238702968318999,0.6411448752294457,0.725045524577085,0.3999999999999999,0.7438361312522196,0.12387029683189989,0.7250455245770852,0.4000000000000001,0.7438361312522197,0.12387029683189989,0.6411448752294459,0.7250455245770852,0.4,0.7438361312522197,0.12387029683189985,0.7250455245770852,0.4000000000000001,0.0,0.12387029683189989,0.7250455245770854,0.39999999999999997,0.7438361312522197,0.12387029683189993,0.6411448752294457,0.7250455245770852,0.4,0.7438361312522197,0.1238702968318999,0.6411448752294457,0.7250455245770854,0.4,0.7438361312522197,0.12387029683189993,0.6411448752294457,0.7250455245770854,0.4000000000000002,0.7438361312522197,0.12387029683189989,0.6411448752294457,0.7250455245770854,0.39999999999999997,0.7438361312522197,0.12387029683189989,0.6411448752294457,0.7250455245770853
2035-01-06 16:00:00,0.4,0.0,0.07655655505721132,0.6393762180965992,0.698888310336233,0.39999999999999997,0.7800556480724872,0.07655655505721132,0.6988883103362331,0.4,0.7800556480724872,0.07655655505721133,0.6393762180965993,0.6988883103362329,0.40000000000000013,0.7800556480724873,0.2646307553782735,0.0765565550572113,0.6988883103362329,0.39999999999999997,0.7800556480724871,0.07655655505721132,0.698888310336233,0.39999999999999997,0.7800556480724872,0.07655655505721132,0.6393762180965992,0.698888310336233,0.40000000000000013,0.7800556480724872,0.07655655505721132,0.6393762180965992,0.698888310336233,0.4,0.7800556480724872,0.2646307553782735,0.07655655505721132,0.6393762180965992,0.698888310336233,0.0,0.2646307553782736,0.6988883103362329,0.4,0.0,0.07655655505721133,0.6988883103362329,0.3999999999999999,0.0,0.2646307553782735,0.07655655505721132,0.6393762180965992,0.6988883103362329,0.3999999999999999,0.7800556480724872,0.07655655505721132,0.6988883103362329,0.4000000000000001,0.7800556480724873,0.07655655505721132,0.6393762180965993,0.698888310336233,0.4,0.7800556480724873,0.07655655505721132,0.6988883103362328,0.4000000000000001,0.0,0.07655655505721132,0.698888310336233,0.39999999999999997,0.7800556480724872,0.0765565550572113,0.6393762180965992,0.6988883103362326,0.4,0.7800556480724873,0.07655655505721133,0.6393762180965992,0.6988883103362329,0.4,0.7800556480724873,0.07655655505721132,0.6393762180965992,0.698888310336233,0.4000000000000002,0.7800556480724872,0.07655655505721129,0.6393762180965992,0.698888310336233,0.39999999999999997,0.7800556480724873,0.0765565550572113,0.6393762180965992,0.6988883103362329
2035-01-06 17:00:00,0.4,0.0,0.0,0.643892124949759,0.6663378757366454,0.39999999999999997,0.7976137527281004,0.0,0.6663378757366454,0.4,0.7976137527281004,0.0,0.643892124949759,0.6663378757366453,0.40000000000000013,0.7976137527281005,0.2981864103915913,0.0,0.6663378757366453,0.39999999999999997,0.7976137527281004,0.0,0.6663378757366453,0.39999999999999997,0.7976137527281005,0.0,0.643892124949759,0.6663378757366454,0.40000000000000013,0.7976137527281004,0.0,0.643892124949759,0.6663378757366452,0.4,0.7976137527281005,0.2981864103915913,0.0,0.643892124949759,0.6663378757366454,0.0,0.2981864103915913,0.6663378757366453,0.4,0.0,0.0,0.6663378757366452,0.3999999999999999,0.0,0.29818641039159133,0.0,0.643892124949759,0.6663378757366452,0.3999999999999999,0.7976137527281004,0.0,0.6663378757366453,0.4000000000000001,0.7976137527281005,0.0,0.643892124949759,0.6663378757366455,0.4,0.7976137527281005,0.0,0.6663378757366454,0.4000000000000001,0.0,0.0,0.6663378757366453,0.39999999999999997,0.7976137527281005,0.0,0.643892124949759,0.6663378757366455,0.4,0.7976137527281005,0.0,0.643892124949759,0.6663378757366453,0.4,0.7976137527281005,0.0,0.643892124949759,0.6663378757366453,0.4000000000000002,0.7976137527281005,0.0,0.643892124949759,0.6663378757366453,0.39999999999999997,0.7976137527281005,0.0,0.643892124949759,0.6663378757366454
2035-01-06 18:00:00,0.4,0.0,0.0,0.6440025120466348,0.6556392148394471,0.39999999999999997,0.7787196116357568,0.0,0.6556392148394473,0.4,0.7787196116357568,0.0,0.644002512046635,0.6556392148394471,0.40000000000000013,0.7787196116357569,0.4446357797820901,0.0,0.6556392148394472,0.39999999999999997,0.7787196116357569,0.0,0.6556392148394472,0.39999999999999997,0.7787196116357569,0.0,0.6440025120466348,0.6556392148394471,0.40000000000000013,0.7787196116357568,0.0,0.6440025120466348,0.6556392148394471,0.4,0.7787196116357568,0.4446357797820901,0.0,0.6440025120466348,0.6556392148394472,0.0,0.44463577978209007,0.6556392148394471,0.4,0.0,0.0,0.6556392148394471,0.3999999999999999,0.0,0.44463577978209,0.0,0.6440025120466348,0.655639214839447,0.3999999999999999,0.7787196116357568,0.0,0.6556392148394471,0.4000000000000001,0.7787196116357569,0.0,0.6440025120466351,0.6556392148394472,0.4,0.7787196116357569,0.0,0.6556392148394472,0.4000000000000001,0.0,0.0,0.6556392148394471,0.39999999999999997,0.7787196116357569,0.0,0.6440025120466348,0.6556392148394471,0.4,0.7787196116357569,0.0,0.6440025120466348,0.6556392148394473,0.4,0.778719611635757,0.0,0.6440025120466348,0.6556392148394472,0.4000000000000002,0.7787196116357569,0.0,0.6440025120466348,0.6556392148394472,0.39999999999999997,0.7787196116357569,0.0,0.6440025120466348,0.6556392148394472
2035-01-06 19:00:00,0.4,0.0,0.0,0.6437497826153996,0.6583104762417478,0.39999999999999997,0.7464306278164508,0.0,0.6583104762417479,0.4,0.746430627816451,0.0,0.6437497826153996,0.6583104762417477,0.40000000000000013,0.746430627816451,0.680958423303508,0.0,0.6583104762417477,0.39999999999999997,0.7464306278164509,0.0,0.6583104762417477,0.39999999999999997,0.7464306278164509,0.0,0.6437497826153994,0.6583104762417478,0.40000000000000013,0.7464306278164508,0.0,0.6437497826153995,0.6583104762417477,0.4,0.7464306278164509,0.680958423303508,0.0,0.6437497826153995,0.6583104762417477,0.0,0.680958423303508,0.6583104762417477,0.4,0.0,0.0,0.6583104762417475,0.3999999999999999,0.0,0.680958423303508,0.0,0.6437497826153995,0.6583104762417475,0.3999999999999999,0.7464306278164508,0.0,0.6583104762417475,0.4000000000000001,0.746430627816451,0.0,0.6437497826153995,0.6583104762417478,0.4,0.746430627816451,0.0,0.6583104762417474,0.4000000000000001,0.0,0.0,0.6583104762417477,0.39999999999999997,0.7464306278164509,0.0,0.6437497826153995,0.6583104762417479,0.4,0.746430627816451,0.0,0.6437497826153995,0.6583104762417475,0.4,0.7464306278164509,0.0,0.6437497826153994,0.6583104762417475,0.4000000000000002,0.7464306278164509,0.0,0.6437497826153995,0.6583104762417477,0.39999999999999997,0.746430627816451,0.0,0.6437497826153995,0.6583104762417477
2035-01-06 20:00:00,0.4,0.0,0.0,0.6428171098304739,0.6147749757773291,0.39999999999999997,0.6999451794081445,0.0,0.6147749757773291,0.4,0.6999451794081445,0.0,0.6428171098304739,0.6147749757773288,0.40000000000000013,0.6999451794081446,0.5705529330932244,0.0,0.614774975777329,0.39999999999999997,0.6999451794081444,0.0,0.614774975777329,0.39999999999999997,0.6999451794081445,0.0,0.6428171098304739,0.6147749757773291,0.40000000000000013,0.6999451794081445,0.0,0.642817109830474,0.614774975777329,0.4,0.6999451794081444,0.5705529330932244,0.0,0.6428171098304739,0.614774975777329,0.0,0.5705529330932244,0.614774975777329,0.4,0.0,0.0,0.6147749757773289,0.3999999999999999,0.0,0.5705529330932244,0.0,0.6428171098304739,0.614774975777329,0.3999999999999999,0.6999451794081445,0.0,0.6147749757773289,0.4000000000000001,0.6999451794081446,0.0,0.642817109830474,0.6147749757773291,0.4,0.6999451794081445,0.0,0.614774975777329,0.4000000000000001,0.0,0.0,0.614774975777329,0.39999999999999997,0.6999451794081445,0.0,0.6428171098304739,0.6147749757773291,0.4,0.6999451794081445,0.0,0.6428171098304739,0.614774975777329,0.4,0.6999451794081446,0.0,0.6428171098304739,0.6147749757773291,0.4000000000000002,0.6999451794081445,0.0,0.6428171098304739,0.6147749757773292,0.39999999999999997,0.6999451794081446,0.0,0.6428171098304739,0.614774975777329
2035-01-06 21:00:00,0.4,0.0,0.0,0.6363178113138696,0.553173897864093,0.39999999999999997,0.6329709657733328,0.0,0.553173897864093,0.4,0.6329709657733328,0.0,0.6363178113138694,0.5531738978640928,0.40000000000000013,0.6329709657733329,0.39784459637062025,0.0,0.553173897864093,0.39999999999999997,0.6329709657733328,0.0,0.553173897864093,0.39999999999999997,0.6329709657733328,0.0,0.6363178113138693,0.5531738978640929,0.40000000000000013,0.6329709657733328,0.0,0.6363178113138694,0.553173897864093,0.4,0.6329709657733328,0.3978445963706202,0.0,0.6363178113138694,0.5531738978640927,0.0,0.3978445963706202,0.5531738978640929,0.4,0.0,0.0,0.5531738978640929,0.3999999999999999,0.0,0.3978445963706202,0.0,0.6363178113138694,0.5531738978640928,0.3999999999999999,0.6329709657733328,0.0,0.5531738978640929,0.4000000000000001,0.6329709657733329,0.0,0.6363178113138694,0.5531738978640929,0.4,0.6329709657733329,0.0,0.5531738978640928,0.4000000000000001,0.0,0.0,0.5531738978640928,0.39999999999999997,0.6329709657733328,0.0,0.6363178113138694,0.5531738978640928,0.4,0.6329709657733329,0.0,0.6363178113138694,0.5531738978640929,0.4,0.6329709657733329,0.0,0.6363178113138694,0.553173897864093,0.4000000000000002,0.6329709657733328,0.0,0.6363178113138694,0.5531738978640929,0.39999999999999997,0.6329709657733329,0.0,0.6363178113138694,0.5531738978640929
2035-01-06 22:00:00,0.4,0.0,0.0,0.6028304776722431,0.5144520061233532,0.39999999999999997,0.5613852715343219,0.0,0.5144520061233534,0.4,0.5613852715343219,0.0,0.6028304776722431,0.5144520061233531,0.40000000000000013,0.561385271534322,0.2841625696558239,0.0,0.5144520061233532,0.39999999999999997,0.5613852715343219,0.0,0.5144520061233531,0.39999999999999997,0.5613852715343219,0.0,0.6028304776722431,0.5144520061233532,0.40000000000000013,0.5613852715343219,0.0,0.602830477672243,0.5144520061233531,0.4,0.5613852715343219,0.2841625696558239,0.0,0.6028304776722431,0.514452006123353,0.0,0.284162569655824,0.5144520061233531,0.4,0.0,0.0,0.5144520061233531,0.3999999999999999,0.0,0.2841625696558239,0.0,0.6028304776722431,0.514452006123353,0.3999999999999999,0.5613852715343219,0.0,0.5144520061233532,0.4000000000000001,0.561385271534322,0.0,0.6028304776722432,0.5144520061233531,0.4,0.561385271534322,0.0,0.5144520061233531,0.4000000000000001,0.0,0.0,0.5144520061233531,0.39999999999999997,0.5613852715343219,0.0,0.6028304776722431,0.514452006123353,0.4,0.561385271534322,0.0,0.6028304776722431,0.5144520061233531,0.4,0.561385271534322,0.0,0.6028304776722431,0.5144520061233531,0.4000000000000002,0.5613852715343219,0.0,0.6028304776722431,0.5144520061233532,0.39999999999999997,0.5613852715343219,0.0,0.6028304776722431,0.5144520061233532
2035-01-06 23:00:00,0.4,0.0,0.0,0.5765328445725836,0.48738800517376923,0.39999999999999997,0.5035305840289347,0.0,0.48738800517376923,0.4,0.5035305840289346,0.0,0.5765328445725836,0.48738800517376907,0.40000000000000013,0.5035305840289347,0.21125625775411083,0.0,0.48738800517376923,0.39999999999999997,0.5035305840289346,0.0,0.4873880051737692,0.39999999999999997,0.5035305840289347,0.0,0.5765328445725835,0.4873880051737692,0.40000000000000013,0.5035305840289347,0.0,0.5765328445725835,0.4873880051737692,0.4,0.5035305840289347,0.21125625775411083,0.0,0.5765328445725835,0.4873880051737692,0.0,0.21125625775411086,0.48738800517376907,0.4,0.0,0.0,0.4873880051737691,0.3999999999999999,0.0,0.2112562577541108,0.0,0.5765328445725835,0.4873880051737691,0.3999999999999999,0.5035305840289347,0.0,0.4873880051737691,0.4000000000000001,0.5035305840289347,0.0,0.5765328445725836,0.48738800517376907,0.4,0.5035305840289347,0.0,0.48738800517376923,0.4000000000000001,0.0,0.0,0.4873880051737692,0.39999999999999997,0.5035305840289347,0.0,0.5765328445725835,0.48738800517376923,0.4,0.5035305840289347,0.0,0.5765328445725835,0.4873880051737691,0.4,0.5035305840289348,0.0,0.5765328445725835,0.4873880051737693,0.4000000000000002,0.5035305840289347,0.0,0.5765328445725835,0.4873880051737691,0.39999999999999997,0.5035305840289347,0.0,0.5765328445725835,0.4873880051737691
2035-01-07 00:00:00,0.4,0.0,0.0,0.5680700316550535,0.48819415931904625,0.39999999999999997,0.4907822105455509,0.0,0.48819415931904636,0.4,0.4907822105455509,0.0,0.5680700316550535,0.48819415931904614,0.40000000000000013,0.490782210545551,0.2832045235734133,0.0,0.48819415931904614,0.39999999999999997,0.4907822105455509,0.0,0.4881941593190463,0.39999999999999997,0.49078221054555093,0.0,0.5680700316550534,0.48819415931904625,0.40000000000000013,0.4907822105455509,0.0,0.5680700316550535,0.4881941593190462,0.4,0.49078221054555093,0.2832045235734133,0.0,0.5680700316550535,0.4881941593190462,0.0,0.28320452357341336,0.4881941593190462,0.4,0.0,0.0,0.4881941593190462,0.3999999999999999,0.0,0.28320452357341325,0.0,0.5680700316550535,0.4881941593190462,0.3999999999999999,0.4907822105455509,0.0,0.48819415931904614,0.4000000000000001,0.490782210545551,0.0,0.5680700316550537,0.48819415931904614,0.4,0.490782210545551,0.0,0.48819415931904625,0.4000000000000001,0.0,0.0,0.4881941593190463,0.39999999999999997,0.49078221054555093,0.0,0.5680700316550535,0.4881941593190463,0.4,0.490782210545551,0.0,0.5680700316550535,0.4881941593190463,0.4,0.49078221054555105,0.0,0.5680700316550535,0.4881941593190462,0.4000000000000002,0.49078221054555093,0.0,0.5680700316550535,0.4881941593190462,0.39999999999999997,0.49078221054555105,0.0,0.5680700316550535,0.4881941593190464
2035-01-07 01:00:00,0.4,0.0,0.0,0.5667824227681301,0.5038863813725288,0.39999999999999997,0.4923423563200556,0.0,0.5038863813725288,0.4,0.49234235632005563,0.0,0.5667824227681301,0.5038863813725287,0.40000000000000013,0.4923423563200557,0.5054450489158467,0.0,0.5038863813725286,0.39999999999999997,0.49234235632005563,0.0,0.5038863813725287,0.39999999999999997,0.49234235632005563,0.0,0.56678242276813,0.5038863813725288,0.40000000000000013,0.4923423563200556,0.0,0.5667824227681301,0.5038863813725287,0.4,0.4923423563200556,0.5054450489158467,0.0,0.5667824227681301,0.5038863813725287,0.0,0.5054450489158467,0.5038863813725287,0.4,0.0,0.0,0.5038863813725287,0.3999999999999999,0.0,0.5054450489158467,0.0,0.5667824227681301,0.5038863813725287,0.3999999999999999,0.4923423563200556,0.0,0.5038863813725287,0.4000000000000001,0.4923423563200557,0.0,0.5667824227681302,0.503886381372529,0.4,0.4923423563200557,0.0,0.5038863813725287,0.4000000000000001,0.0,0.0,0.5038863813725287,0.39999999999999997,0.4923423563200556,0.0,0.5667824227681301,0.5038863813725287,0.4,0.4923423563200557,0.0,0.5667824227681301,0.5038863813725287,0.4,0.49234235632005563,0.0,0.5667824227681301,0.5038863813725288,0.4000000000000002,0.49234235632005563,0.0,0.5667824227681301,0.5038863813725288,0.39999999999999997,0.49234235632005563,0.0,0.5667824227681301,0.5038863813725288
2035-01-07 02:00:00,0.4,0.0,0.0,0.5506222802352773,0.5202365098518782,0.39999999999999997,0.4910063198833249,0.0,0.5202365098518783,0.4,0.4910063198833249,0.0,0.5506222802352773,0.5202365098518781,0.40000000000000013,0.49100631988332494,0.4886861248897617,0.0,0.5202365098518781,0.39999999999999997,0.4910063198833249,0.0,0.5202365098518781,0.39999999999999997,0.49100631988332494,0.0,0.5506222802352773,0.5202365098518782,0.40000000000000013,0.4910063198833249,0.0,0.5506222802352773,0.5202365098518782,0.4,0.4910063198833249,0.4886861248897617,0.0,0.5506222802352773,0.520236509851878,0.0,0.4886861248897618,0.5202365098518781,0.4,0.0,0.0,0.520236509851878,0.3999999999999999,0.0,0.4886861248897617,0.0,0.5506222802352773,0.520236509851878,0.3999999999999999,0.4910063198833249,0.0,0.5202365098518781,0.4000000000000001,0.49100631988332494,0.0,0.5506222802352773,0.5202365098518781,0.4,0.4910063198833249,0.0,0.5202365098518782,0.4000000000000001,0.0,0.0,0.5202365098518781,0.39999999999999997,0.49100631988332494,0.0,0.5506222802352773,0.5202365098518781,0.4,0.4910063198833249,0.0,0.5506222802352773,0.5202365098518781,0.4,0.491006319883325,0.0,0.5506222802352774,0.5202365098518781,0.4000000000000002,0.49100631988332494,0.0,0.5506222802352773,0.5202365098518782,0.39999999999999997,0.49100631988332494,0.0,0.5506222802352773,0.5202365098518781
2035-01-07 03:00:00,0.4,0.0,0.0,0.5467718648003298,0.5743002547895609,0.39999999999999997,0.48230915365970545,0.0,0.5743002547895609,0.4,0.4823091536597055,0.0,0.5467718648003298,0.5743002547895607,0.40000000000000013,0.4823091536597055,0.3713898173574321,0.0,0.5743002547895608,0.39999999999999997,0.4823091536597054,0.0,0.5743002547895608,0.39999999999999997,0.4823091536597055,0.0,0.5467718648003298,0.5743002547895609,0.40000000000000013,0.48230915365970545,0.0,0.5467718648003298,0.5743002547895609,0.4,0.48230915365970545,0.3713898173574322,0.0,0.5467718648003298,0.5743002547895608,0.0,0.37138981735743215,0.5743002547895608,0.4,0.0,0.0,0.5743002547895608,0.3999999999999999,0.0,0.37138981735743215,0.0,0.5467718648003298,0.5743002547895607,0.3999999999999999,0.48230915365970545,0.0,0.5743002547895608,0.4000000000000001,0.4823091536597055,0.0,0.5467718648003298,0.5743002547895608,0.4,0.4823091536597055,0.0,0.5743002547895608,0.4000000000000001,0.0,0.0,0.574300254789561,0.39999999999999997,0.48230915365970545,0.0,0.5467718648003298,0.5743002547895609,0.4,0.4823091536597055,0.0,0.5467718648003298,0.5743002547895609,0.4,0.4823091536597055,0.0,0.5467718648003298,0.5743002547895608,0.4000000000000002,0.4823091536597055,0.0,0.5467718648003298,0.5743002547895609,0.39999999999999997,0.48230915365970556,0.0,0.5467718648003298,0.5743002547895607
2035-01-07 04:00:00,0.4,0.0,0.0,0.5272321746787437,0.62923936648175,0.39999999999999997,0.46904360478145946,0.0,0.6292393664817502,0.4,0.4690436047814595,0.0,0.5272321746787436,0.6292393664817499,0.40000000000000013,0.4690436047814595,0.2989432404061909,0.0,0.6292393664817502,0.39999999999999997,0.46904360478145946,0.0,0.62923936648175,0.39999999999999997,0.4690436047814595,0.0,0.5272321746787436,0.62923936648175,0.40000000000000013,0.46904360478145946,0.0,0.5272321746787436,0.62923936648175,0.4,0.4690436047814595,0.2989432404061909,0.0,0.5272321746787436,0.6292393664817502,0.0,0.2989432404061909,0.62923936648175,0.4,0.0,0.0,0.62923936648175,0.3999999999999999,0.0,0.2989432404061909,0.0,0.5272321746787436,0.6292393664817499,0.3999999999999999,0.46904360478145946,0.0,0.62923936648175,0.4000000000000001,0.4690436047814595,0.0,0.5272321746787437,0.6292393664817503,0.4,0.4690436047814595,0.0,0.62923936648175,0.4000000000000001,0.0,0.0,0.62923936648175,0.39999999999999997,0.4690436047814595,0.0,0.5272321746787436,0.6292393664817498,0.4,0.4690436047814595,0.0,0.5272321746787436,0.6292393664817502,0.4,0.46904360478145957,0.0,0.5272321746787436,0.6292393664817499,0.4000000000000002,0.4690436047814595,0.0,0.5272321746787436,0.6292393664817502,0.39999999999999997,0.46904360478145957,0.0,0.5272321746787436,0.6292393664817499
2035-01-07 05:00:00,0.4,0.0,0.0,0.48445569507644426,0.6802514433020174,0.39999999999999997,0.4868602971345033,0.0,0.6802514433020174,0.4,0.48686029713450335,0.0,0.48445569507644426,0.6802514433020171,0.40000000000000013,0.4868602971345034,0.24999242434179134,0.0,0.6802514433020173,0.39999999999999997,0.4868602971345033,0.0,0.6802514433020174,0.39999999999999997,0.48686029713450335,0.0,0.4844556950764443,0.6802514433020174,0.40000000000000013,0.4868602971345033,0.0,0.48445569507644426,0.6802514433020174,0.4,0.4868602971345033,0.24999242434179134,0.0,0.48445569507644426,0.6802514433020173,0.0,0.24999242434179136,0.6802514433020173,0.4,0.0,0.0,0.6802514433020173,0.3999999999999999,0.0,0.2499924243417913,0.0,0.48445569507644426,0.6802514433020171,0.3999999999999999,0.4868602971345033,0.0,0.6802514433020174,0.4000000000000001,0.4868602971345034,0.0,0.48445569507644437,0.6802514433020176,0.4,0.4868602971345034,0.0,0.6802514433020174,0.4000000000000001,0.0,0.0,0.6802514433020173,0.39999999999999997,0.48686029713450335,0.0,0.48445569507644426,0.6802514433020174,0.4,0.4868602971345034,0.0,0.48445569507644426,0.6802514433020171,0.4,0.48686029713450335,0.0,0.48445569507644426,0.6802514433020173,0.4000000000000002,0.48686029713450335,0.0,0.4844556950764442,0.6802514433020174,0.39999999999999997,0.4868602971345034,0.0,0.4844556950764442,0.6802514433020174
