snapshot,load_Z11,load_Z12,load_Z13,load_Z14,load_Z15,load_Z16,load_Z17,load_Z1_4,load_Z2,load_Z3,load_Z5,load_Z6,load_Z7,load_Z8,load_Z9,load_Z10,load_Z1_1,load_Z1_2,load_Z1_3,load_Z4
01/01/2035 00:00,3075.562679,5702.6058,1153.336005,4805.566686,3203.711124,3075.562679,961.1133371,384.4453348,576.6680023,320.3711124,2050.375119,320.3711124,704.8164472,3203.711124,7817.055142,0,0,0,0,0
01/01/2035 01:00,3026.186002,5611.053212,1134.819751,4728.415628,3152.277086,3026.186002,945.6831257,378.2732503,567.4098754,315.2277086,2017.457335,315.2277086,693.5009588,3152.277086,7691.556089,0,0,0,0,0
01/01/2035 02:00,2885.459752,5350.123289,1082.047407,4508.530862,3005.687241,2885.459752,901.7061724,360.6824689,541.0237034,300.5687241,1923.639834,300.5687241,661.2511931,3005.687241,7333.876869,0,0,0,0,0
01/01/2035 03:00,2807.937825,5206.384717,1052.976684,4387.402851,2924.935234,2807.937825,877.4805702,350.9922281,526.4883421,292.4935234,1871.95855,292.4935234,643.4857515,2924.935234,7136.841971,0,0,0,0,0
01/01/2035 04:00,2688.443001,4984.821397,1008.166125,4200.692189,2800.461459,2688.443001,840.1384377,336.0553751,504.0830626,280.0461459,1792.295334,280.0461459,616.101521,2800.461459,6833.12596,0,0,0,0,0
01/01/2035 05:00,2717.677042,5039.026182,1019.128891,4246.370378,2830.913585,2717.677042,849.2740756,339.7096303,509.5644454,283.0913585,1811.784695,283.0913585,622.8009888,2830.913585,6907.429148,0,0,0,0,0
01/01/2035 06:00,2835.157602,5256.854721,1063.184101,4429.933754,2953.289169,2835.157602,885.9867508,354.3947003,531.5920505,295.3289169,1890.105068,295.3289169,649.7236172,2953.289169,7206.025573,0,0,0,0,0
01/01/2035 07:00,2867.33138,5316.510266,1075.249267,4480.205281,2986.80352,2867.33138,896.0410561,358.4164225,537.6246337,298.680352,1911.554253,298.680352,657.0967745,2986.80352,7287.80059,0,0,0,0,0
01/01/2035 08:00,2959.660865,5487.704521,1109.872825,4624.470102,3082.980068,2959.660865,924.8940205,369.9576082,554.9364123,308.2980068,1973.107244,308.2980068,678.255615,3082.980068,7522.471366,0,0,0,0,0
01/01/2035 09:00,3232.620796,5993.817726,1212.232798,5050.969994,3367.313329,3232.620796,1010.193999,404.0775995,606.1163992,336.7313329,2155.080531,336.7313329,740.8089324,3367.313329,8216.244523,0,0,0,0,0
01/01/2035 10:00,3515.706484,6518.705772,1318.389931,5493.291381,3662.194254,3515.706484,1098.658276,439.4633105,659.1949657,366.2194254,2343.804322,366.2194254,805.6827358,3662.194254,8935.753979,0,0,0,0,0
01/01/2035 11:00,3705.537213,6870.683583,1389.576455,5789.901896,3859.934597,3705.537213,1157.980379,463.1921516,694.7882275,385.9934597,2470.358142,385.9934597,849.1856113,3859.934597,9418.240417,0,0,0,0,0
01/01/2035 12:00,3888.508559,7209.942952,1458.190709,6075.794623,4050.529749,3888.508559,1215.158925,486.0635698,729.0953547,405.0529749,2592.339039,405.0529749,891.1165447,4050.529749,9883.292587,0,0,0,0,0
01/01/2035 13:00,3916.436051,7261.725177,1468.663519,6119.431329,4079.620886,3916.436051,1223.886266,489.5545063,734.3317595,407.9620886,2610.957367,407.9620886,897.5165949,4079.620886,9954.274962,0,0,0,0,0
01/01/2035 14:00,3912.298644,7254.053736,1467.111992,6112.966632,4075.311088,3912.298644,1222.593326,489.0373305,733.5559958,407.5311088,2608.199096,407.5311088,896.5684393,4075.311088,9943.759054,0,0,0,0,0
01/01/2035 15:00,3975.394089,7371.043207,1490.772783,6211.553264,4141.035509,3975.394089,1242.310653,496.9242611,745.3863917,414.1035509,2650.262726,414.1035509,911.0278121,4141.035509,10104.12664,0,0,0,0,0
01/01/2035 16:00,4192.771233,7774.096662,1572.289213,6551.205052,4367.470035,4192.771233,1310.24101,524.0964042,786.1446063,436.7470035,2795.180822,436.7470035,960.8434077,4367.470035,10656.62688,0,0,0,0,0
01/01/2035 17:00,4313.844804,7998.587242,1617.691802,6740.382507,4493.588338,4313.844804,1348.076501,539.2306006,808.8459008,449.3588338,2875.896536,449.3588338,988.5894344,4493.588338,10964.35554,0,0,0,0,0
01/01/2035 18:00,4166.041412,7724.535118,1562.265529,6509.439706,4339.626471,4166.041412,1301.887941,520.7551765,781.1327647,433.9626471,2777.360941,433.9626471,954.7178235,4339.626471,10588.68859,0,0,0,0,0
01/01/2035 19:00,4006.533515,7428.780892,1502.450068,6260.208617,4173.472411,4006.533515,1252.041723,500.8166893,751.225034,417.3472411,2671.022343,417.3472411,918.1639304,4173.472411,10183.27268,0,0,0,0,0
01/01/2035 20:00,3795.035842,7036.628957,1423.138441,5929.743503,3953.162336,3795.035842,1185.948701,474.3794803,711.5692204,395.3162336,2530.023895,395.3162336,869.6957138,3953.162336,9645.716099,0,0,0,0,0
01/01/2035 21:00,3520.170527,6526.982853,1320.063948,5500.266449,3666.844299,3520.170527,1100.05329,440.0213159,660.0319739,366.6844299,2346.780351,366.6844299,806.7057458,3666.844299,8947.10009,0,0,0,0,0
01/01/2035 22:00,3215.581215,5962.223503,1205.842956,5024.345649,3349.563766,3215.581215,1004.86913,401.9476519,602.9214778,334.9563766,2143.72081,334.9563766,736.9040285,3349.563766,8172.935588,0,0,0,0,0
01/01/2035 23:00,2940.334823,5451.870818,1102.625559,4594.273161,3062.848774,2940.334823,918.8546323,367.5418529,551.3127794,306.2848774,1960.223216,306.2848774,673.8267303,3062.848774,7473.351009,0,0,0,0,0
02/01/2035 00:00,2908.161046,5392.215273,1090.560392,4544.001635,3029.334423,2908.161046,908.8003269,363.5201308,545.2801961,302.9334423,1938.774031,302.9334423,666.4535731,3029.334423,7391.575992,0,0,0,0,0
02/01/2035 01:00,2897.382014,5372.229151,1086.518255,4527.159397,3018.106265,2897.382014,905.4318794,362.1727518,543.2591277,301.8106265,1931.588009,301.8106265,663.9833782,3018.106265,7364.179286,0,0,0,0,0
02/01/2035 02:00,2803.58266,5198.309516,1051.343498,4380.597907,2920.398605,2803.58266,876.1195814,350.4478325,525.6717488,292.0398605,1869.055107,292.0398605,642.487693,2920.398605,7125.772595,0,0,0,0,0
02/01/2035 03:00,2731.559129,5064.765884,1024.334673,4268.061138,2845.374092,2731.559129,853.6122277,341.4448911,512.1673366,284.5374092,1821.039419,284.5374092,625.9823003,2845.374092,6942.712785,0,0,0,0,0
02/01/2035 04:00,2711.579812,5027.720901,1016.842429,4236.843456,2824.562304,2711.579812,847.3686912,338.9474765,508.4212147,282.4562304,1807.719875,282.4562304,621.4037069,2824.562304,6891.932022,0,0,0,0,0
02/01/2035 05:00,2817.791384,5224.654858,1056.671769,4402.799038,2935.199359,2817.791384,880.5598076,352.223923,528.3358845,293.5199359,1878.52759,293.5199359,645.7438589,2935.199359,7161.886435,0,0,0,0,0
02/01/2035 06:00,3177.527966,5891.666437,1191.572987,4964.887447,3309.924965,3177.527966,992.9774894,397.1909957,595.7864936,330.9924965,2118.351977,330.9924965,728.1834922,3309.924965,8076.216913,0,0,0,0,0
02/01/2035 07:00,3616.201903,6705.041028,1356.075714,5650.315473,3766.876982,3616.201903,1130.063095,452.0252379,678.0378568,376.6876982,2410.801269,376.6876982,828.7129361,3766.876982,9191.179836,0,0,0,0,0
02/01/2035 08:00,3970.766727,7362.463306,1489.037523,6204.323011,4136.21534,3970.766727,1240.864602,496.3458408,744.5187613,413.621534,2647.177818,413.621534,909.9673749,4136.21534,10092.36543,0,0,0,0,0
02/01/2035 09:00,4265.012523,7908.044054,1599.379696,6664.082068,4442.721378,4265.012523,1332.816414,533.1265654,799.6898481,444.2721378,2843.341682,444.2721378,977.3987033,4442.721378,10840.24016,0,0,0,0,0
02/01/2035 10:00,4411.12829,8178.967037,1654.173109,6892.387953,4594.925302,4411.12829,1378.477591,551.3910362,827.0865544,459.4925302,2940.752193,459.4925302,1010.883566,4594.925302,11211.61774,0,0,0,0,0
02/01/2035 11:00,4507.431863,8357.529913,1690.286949,7042.862286,4695.241524,4507.431863,1408.572457,563.4289829,845.1434744,469.5241524,3004.954576,469.5241524,1032.953135,4695.241524,11456.38932,0,0,0,0,0
02/01/2035 12:00,4570.037352,8473.610923,1713.764007,7140.683362,4760.455575,4570.037352,1428.136672,571.254669,856.8820035,476.0455575,3046.691568,476.0455575,1047.300226,4760.455575,11615.5116,0,0,0,0,0
02/01/2035 13:00,4537.536937,8413.349738,1701.576352,7089.901465,4726.600976,4537.536937,1417.980293,567.1921172,850.7881758,472.6600976,3025.024625,472.6600976,1039.852215,4726.600976,11532.90638,0,0,0,0,0
02/01/2035 14:00,4533.072894,8405.072657,1699.902335,7082.926397,4721.950931,4533.072894,1416.585279,566.6341117,849.9511676,472.1950931,3022.048596,472.1950931,1038.829205,4721.950931,11521.56027,0,0,0,0,0
02/01/2035 15:00,4590.288866,8511.160607,1721.358325,7172.326354,4781.550903,4590.288866,1434.465271,573.7861083,860.6791625,478.1550903,3060.192578,478.1550903,1051.941199,4781.550903,11666.9842,0,0,0,0,0
02/01/2035 16:00,4831.891613,8959.132366,1811.959355,7549.830645,5033.22043,4831.891613,1509.966129,603.9864516,905.9796775,503.322043,3221.261075,503.322043,1107.308495,5033.22043,12281.05785,0,0,0,0,0
02/01/2035 17:00,4931.243802,9143.347882,1849.216426,7705.06844,5136.712293,4931.243802,1541.013688,616.4054752,924.6082128,513.6712293,3287.495868,513.6712293,1130.076705,5136.712293,12533.578,0,0,0,0,0
02/01/2035 18:00,4775.92775,8855.366037,1790.972906,7462.38711,4974.92474,4775.92775,1492.477422,596.9909688,895.4864532,497.492474,3183.951833,497.492474,1094.483443,4974.92474,12138.81637,0,0,0,0,0
02/01/2035 19:00,4547.989332,8432.73022,1705.496,7106.233331,4737.488888,4547.989332,1421.246666,568.4986665,852.7479998,473.7488888,3031.992888,473.7488888,1042.247555,4737.488888,11559.47289,0,0,0,0,0
02/01/2035 20:00,4220.426528,7825.374186,1582.659948,6594.416449,4396.277633,4220.426528,1318.88329,527.5533159,791.3299739,439.6277633,2813.617685,439.6277633,967.1810792,4396.277633,10726.91742,0,0,0,0,0
02/01/2035 21:00,3850.40087,7139.284946,1443.900326,6016.251359,4010.834239,3850.40087,1203.250272,481.3001087,721.9501631,401.0834239,2566.933913,401.0834239,882.3835327,4010.834239,9786.435544,0,0,0,0,0
02/01/2035 22:00,3479.014223,6450.672206,1304.630334,5435.959724,3623.973149,3479.014223,1087.191945,434.8767779,652.3151669,362.3973149,2319.342816,362.3973149,797.2740929,3623.973149,8842.494484,0,0,0,0,0
02/01/2035 23:00,3149.818232,5840.287972,1181.181837,4921.590988,3281.060659,3149.818232,984.3181976,393.727279,590.5909186,328.1060659,2099.878822,328.1060659,721.8333449,3281.060659,8005.788007,0,0,0,0,0
03/01/2035 00:00,3031.575518,5621.046273,1136.840819,4736.836747,3157.891165,3031.575518,947.3673494,378.9469398,568.4204096,315.7891165,2021.050345,315.7891165,694.7360562,3157.891165,7705.254442,0,0,0,0,0
03/01/2035 01:00,3078.012459,5707.148101,1154.254672,4809.394467,3206.262978,3078.012459,961.8788934,384.7515573,577.127336,320.6262978,2052.008306,320.6262978,705.3778551,3206.262978,7823.281666,0,0,0,0,0
03/01/2035 02:00,3022.974068,5605.097752,1133.615276,4723.396982,3148.931321,3022.974068,944.6793964,377.8717585,566.8076378,314.8931321,2015.316046,314.8931321,692.7648907,3148.931321,7683.392424,0,0,0,0,0
03/01/2035 03:00,2949.099592,5468.12216,1105.912347,4607.968112,3071.978741,2949.099592,921.5936224,368.637449,552.9561735,307.1978741,1966.066394,307.1978741,675.8353231,3071.978741,7495.628129,0,0,0,0,0
03/01/2035 04:00,2859.328765,5301.672085,1072.248287,4467.701195,2978.467464,2859.328765,893.5402391,357.4160956,536.1241434,297.8467464,1906.219177,297.8467464,655.262842,2978.467464,7267.460611,0,0,0,0,0
03/01/2035 05:00,2897.109816,5371.724451,1086.416181,4526.734088,3017.822725,2897.109816,905.3468176,362.138727,543.2080906,301.7822725,1931.406544,301.7822725,663.9209996,3017.822725,7363.48745,0,0,0,0,0
03/01/2035 06:00,3271.762836,6066.393592,1226.911064,5112.129432,3408.086288,3271.762836,1022.425886,408.9703545,613.4555318,340.8086288,2181.175224,340.8086288,749.7789833,3408.086288,8315.730542,0,0,0,0,0
03/01/2035 07:00,3697.806796,6856.350101,1386.677549,5777.823119,3851.882079,3697.806796,1155.564624,462.2258495,693.3387743,385.1882079,2465.204531,385.1882079,847.4140575,3851.882079,9398.592274,0,0,0,0,0
03/01/2035 08:00,4048.887489,7507.312219,1518.332808,6326.386701,4217.591134,4048.887489,1265.27734,506.1109361,759.1664041,421.7591134,2699.258326,421.7591134,927.8700495,4217.591134,10290.92237,0,0,0,0,0
03/01/2035 09:00,4299.527201,7972.040019,1612.322701,6718.011252,4478.674168,4299.527201,1343.60225,537.4409002,806.1613503,447.8674168,2866.351468,447.8674168,985.308317,4478.674168,10927.96497,0,0,0,0,0
03/01/2035 10:00,4398.716071,8155.952715,1649.518527,6872.993861,4581.995908,4398.716071,1374.598772,549.8395089,824.7592634,458.1995908,2932.477381,458.1995908,1008.0391,4581.995908,11180.07001,0,0,0,0,0
03/01/2035 11:00,4526.322389,8392.556096,1697.370896,7072.378733,4714.919155,4526.322389,1414.475747,565.7902986,848.6854479,471.4919155,3017.548259,471.4919155,1037.282214,4714.919155,11504.40274,0,0,0,0,0
03/01/2035 12:00,4589.145636,8509.040866,1720.929613,7170.540056,4780.360037,4589.145636,1434.108011,573.6432045,860.4648067,478.0360037,3059.430424,478.0360037,1051.679208,4780.360037,11664.07849,0,0,0,0,0
03/01/2035 13:00,4487.888063,8321.29245,1682.958024,7012.325098,4674.883399,4487.888063,1402.46502,560.9860079,841.4790118,467.4883399,2991.925375,467.4883399,1028.474348,4674.883399,11406.71549,0,0,0,0,0
03/01/2035 14:00,4430.018816,8213.993221,1661.257056,6921.904399,4614.602933,4430.018816,1384.38088,553.7523519,830.6285279,461.4602933,2953.345877,461.4602933,1015.212645,4614.602933,11259.63116,0,0,0,0,0
03/01/2035 15:00,4401.492489,8161.100656,1650.559683,6877.332013,4584.888009,4401.492489,1375.466403,550.1865611,825.2798416,458.4888009,2934.328326,458.4888009,1008.675362,4584.888009,11187.12674,0,0,0,0,0
03/01/2035 16:00,4682.836111,8682.758622,1756.063541,7316.931423,4877.954282,4682.836111,1463.386285,585.3545138,878.0317707,487.7954282,3121.89074,487.7954282,1073.149942,4877.954282,11902.20845,0,0,0,0,0
03/01/2035 17:00,4878.165235,9044.931373,1829.311963,7622.13318,5081.42212,4878.165235,1524.426636,609.7706544,914.6559816,508.142212,3252.110157,508.142212,1117.912866,5081.42212,12398.66997,0,0,0,0,0
03/01/2035 18:00,4772.988014,8849.915276,1789.870505,7457.793772,4971.862515,4772.988014,1491.558754,596.6235018,894.9352527,497.1862515,3181.992009,497.1862515,1093.809753,4971.862515,12131.34454,0,0,0,0,0
03/01/2035 19:00,4588.546801,8507.930526,1720.70505,7169.604376,4779.736251,4588.546801,1433.920875,573.5683501,860.3525251,477.9736251,3059.0312,477.9736251,1051.541975,4779.736251,11662.55645,0,0,0,0,0
03/01/2035 20:00,4273.232896,7923.285995,1602.462336,6676.9264,4451.284267,4273.232896,1335.38528,534.154112,801.231168,445.1284267,2848.821931,445.1284267,979.2825387,4451.284267,10861.13361,0,0,0,0,0
03/01/2035 21:00,3909.848864,7249.511436,1466.193324,6109.138851,4072.759234,3909.848864,1221.82777,488.731108,733.0966621,407.2759234,2606.56591,407.2759234,896.0070314,4072.759234,9937.53253,0,0,0,0,0
03/01/2035 22:00,3574.991159,6628.629441,1340.621685,5585.923687,3723.949124,3574.991159,1117.184737,446.8738949,670.3108424,372.3949124,2383.32744,372.3949124,819.2688074,3723.949124,9086.435864,0,0,0,0,0
03/01/2035 23:00,3257.009717,6039.03885,1221.378644,5089.077682,3392.718455,3257.009717,1017.815536,407.1262146,610.6893219,339.2718455,2171.339811,339.2718455,746.3980601,3392.718455,8278.23303,0,0,0,0,0
04/01/2035 00:00,3167.565527,5873.194415,1187.837073,4949.321136,3299.547424,3167.565527,989.8642273,395.9456909,593.9185364,329.9547424,2111.710352,329.9547424,725.9004333,3299.547424,8050.895715,0,0,0,0,0
04/01/2035 01:00,3101.258149,5750.249484,1162.971806,4845.715858,3230.477238,3101.258149,969.1431715,387.6572686,581.4859029,323.0477238,2067.505433,323.0477238,710.7049925,3230.477238,7882.364462,0,0,0,0,0
04/01/2035 02:00,3011.541762,5583.90035,1129.328161,4705.534003,3137.022668,3011.541762,941.1068005,376.4427202,564.6640803,313.7022668,2007.694508,313.7022668,690.1449871,3137.022668,7654.335311,0,0,0,0,0
04/01/2035 03:00,2988.840467,5541.808366,1120.815175,4670.06323,3113.375487,2988.840467,934.012646,373.6050584,560.4075876,311.3375487,1992.560311,311.3375487,684.9426071,3113.375487,7596.636187,0,0,0,0,0
04/01/2035 04:00,2918.395683,5411.191995,1094.398381,4559.993254,3039.995503,2918.395683,911.9986508,364.7994603,547.1991905,303.9995503,1945.597122,303.9995503,668.7990106,3039.995503,7417.589026,0,0,0,0,0
04/01/2035 05:00,2917.089133,5408.769434,1093.908425,4557.951771,3038.634514,2917.089133,911.5903541,364.6361417,546.9542125,303.8634514,1944.726089,303.8634514,668.499593,3038.634514,7414.268214,0,0,0,0,0
04/01/2035 06:00,3033.861979,5625.285753,1137.698242,4740.409343,3160.272895,3033.861979,948.0818686,379.2327474,568.8491211,316.0272895,2022.574653,316.0272895,695.2600369,3160.272895,7711.065864,0,0,0,0,0
04/01/2035 07:00,3219.500863,5969.491184,1207.312824,5030.470099,3353.646732,3219.500863,1006.09402,402.4376079,603.6564118,335.3646732,2146.333909,335.3646732,737.8022811,3353.646732,8182.898027,0,0,0,0,0
04/01/2035 08:00,3503.130946,6495.38863,1313.674105,5473.642104,3649.094736,3503.130946,1094.728421,437.8913683,656.8370525,364.9094736,2335.420631,364.9094736,802.8008419,3649.094736,8903.791155,0,0,0,0,0
04/01/2035 09:00,3829.713839,7100.927743,1436.14269,5983.927873,3989.285249,3829.713839,1196.785575,478.7142299,718.0713448,398.9285249,2553.142559,398.9285249,877.6427547,3989.285249,9733.856007,0,0,0,0,0
04/01/2035 10:00,4031.140194,7474.405776,1511.677573,6298.656553,4199.104368,4031.140194,1259.731311,503.8925242,755.8387863,419.9104368,2687.426796,419.9104368,923.802961,4199.104368,10245.81466,0,0,0,0,0
04/01/2035 11:00,4147.804161,7690.720215,1555.42656,6480.944001,4320.629334,4147.804161,1296.1888,518.4755201,777.7132801,432.0629334,2765.202774,432.0629334,950.5384535,4320.629334,10542.33558,0,0,0,0,0
04/01/2035 12:00,4163.700511,7720.194697,1561.387692,6505.782048,4337.188032,4163.700511,1301.15641,520.4625639,780.6938458,433.7188032,2775.800341,433.7188032,954.1813671,4337.188032,10582.7388,0,0,0,0,0
04/01/2035 13:00,4073.330849,7552.634283,1527.499068,6364.579452,4243.052968,4073.330849,1272.91589,509.1663561,763.7495342,424.3052968,2715.553899,424.3052968,933.4716529,4243.052968,10353.04924,0,0,0,0,0
04/01/2035 14:00,3958.790025,7340.256504,1484.546259,6185.609413,4123.739609,3958.790025,1237.121883,494.8487531,742.2731296,412.3739609,2639.19335,412.3739609,907.222714,4123.739609,10061.92465,0,0,0,0,0
04/01/2035 15:00,3978.769341,7377.301487,1492.038503,6216.827096,4144.551397,3978.769341,1243.365419,497.3461677,746.0192515,414.4551397,2652.512894,414.4551397,911.8013074,4144.551397,10112.70541,0,0,0,0,0
04/01/2035 16:00,4260.49404,7899.666033,1597.685265,6657.021938,4438.014625,4260.49404,1331.404388,532.561755,798.8426325,443.8014625,2840.32936,443.8014625,976.3632176,4438.014625,10828.75569,0,0,0,0,0
04/01/2035 17:00,4445.642968,8242.963003,1667.116113,6946.317137,4630.878092,4445.642968,1389.263427,555.705371,833.5580565,463.0878092,2963.761979,463.0878092,1018.79318,4630.878092,11299.34254,0,0,0,0,0
04/01/2035 18:00,4386.140534,8132.635573,1644.8027,6853.344584,4568.89639,4386.140534,1370.668917,548.2675667,822.4013501,456.889639,2924.093689,456.889639,1005.157206,4568.89639,11148.10719,0,0,0,0,0
04/01/2035 19:00,4211.879517,7809.526605,1579.454819,6581.061746,4387.374497,4211.879517,1316.212349,526.4849397,789.7274095,438.7374497,2807.919678,438.7374497,965.2223894,4387.374497,10705.19377,0,0,0,0,0
04/01/2035 20:00,3972.83543,7366.299026,1489.813286,6207.555359,4138.370239,3972.83543,1241.511072,496.6044287,744.9066431,413.8370239,2648.556953,413.8370239,910.4414527,4138.370239,10097.62338,0,0,0,0,0
04/01/2035 21:00,3705.156136,6869.977003,1389.433551,5789.306463,3859.537642,3705.156136,1157.861293,463.144517,694.7167755,385.9537642,2470.104091,385.9537642,849.0982812,3859.537642,9417.271846,0,0,0,0,0
04/01/2035 22:00,3393.163045,6291.489812,1272.436142,5301.817257,3534.544838,3393.163045,1060.363451,424.1453806,636.2180709,353.4544838,2262.108696,353.4544838,777.5998644,3534.544838,8624.289405,0,0,0,0,0
04/01/2035 23:00,3115.031356,5775.787307,1168.136759,4867.236494,3244.82433,3115.031356,973.4472989,389.3789196,584.0683793,324.482433,2076.687571,324.482433,713.8613525,3244.82433,7917.371364,0,0,0,0,0
05/01/2035 00:00,3030.214529,5618.522773,1136.330448,4734.710202,3156.473468,3030.214529,946.9420404,378.7768161,568.1652242,315.6473468,2020.143019,315.6473468,694.4241629,3156.473468,7701.795262,0,0,0,0,0
05/01/2035 01:00,2954.053591,5477.3077,1107.770097,4615.708736,3077.139158,2954.053591,923.1417473,369.2566989,553.8850484,307.7139158,1969.369061,307.7139158,676.9706147,3077.139158,7508.219544,0,0,0,0,0
05/01/2035 02:00,2828.407098,5244.33816,1060.652662,4419.38609,2946.257393,2828.407098,883.877218,353.5508872,530.3263308,294.6257393,1885.604732,294.6257393,648.1766265,2946.257393,7188.86804,0,0,0,0,0
05/01/2035 03:00,2739.94282,5080.310646,1027.478558,4281.160656,2854.107104,2739.94282,856.2321313,342.4928525,513.7392788,285.4107104,1826.628547,285.4107104,627.9035629,2854.107104,6964.021335,0,0,0,0,0
05/01/2035 04:00,2666.5583,4944.243514,999.9593623,4166.497343,2777.664895,2666.5583,833.2994686,333.3197874,499.9796812,277.7664895,1777.705533,277.7664895,611.086277,2777.664895,6777.502345,0,0,0,0,0
05/01/2035 05:00,2667.483772,4945.959494,1000.306414,4167.943394,2778.628929,2667.483772,833.5886787,333.4354715,500.1532072,277.8628929,1778.322515,277.8628929,611.2983644,2778.628929,6779.854587,0,0,0,0,0
05/01/2035 06:00,2797.53987,5187.105175,1049.077451,4371.156046,2914.104031,2797.53987,874.2312093,349.6924837,524.5387256,291.4104031,1865.02658,291.4104031,641.1028868,2914.104031,7110.413835,0,0,0,0,0
05/01/2035 07:00,2960.041942,5488.411101,1110.015728,4625.065535,3083.377023,2960.041942,925.013107,370.0052428,555.0078642,308.3377023,1973.361295,308.3377023,678.3429451,3083.377023,7523.439937,0,0,0,0,0
05/01/2035 08:00,3226.904643,5983.219025,1210.089241,5042.038504,3361.359003,3226.904643,1008.407701,403.3630803,605.0446205,336.1359003,2151.269762,336.1359003,739.4989806,3361.359003,8201.715967,0,0,0,0,0
05/01/2035 09:00,3560.782436,6602.284099,1335.293413,5563.722555,3709.14837,3560.782436,1112.744511,445.0978044,667.6467067,370.914837,2373.854957,370.914837,816.0126415,3709.14837,9050.322024,0,0,0,0,0
05/01/2035 10:00,3851.707419,7141.707506,1444.390282,6018.292843,4012.195228,3851.707419,1203.658569,481.4634274,722.1951411,401.2195228,2567.804946,401.2195228,882.6829502,4012.195228,9789.756357,0,0,0,0,0
05/01/2035 11:00,4011.106437,7437.259852,1504.164914,6267.353808,4178.235872,4011.106437,1253.470762,501.3883047,752.082457,417.8235872,2674.070958,417.8235872,919.2118919,4178.235872,10194.89553,0,0,0,0,0
05/01/2035 12:00,4121.346537,7641.66337,1545.504951,6439.603964,4293.069309,4121.346537,1287.920793,515.1683171,772.7524757,429.3069309,2747.564358,429.3069309,944.475248,4293.069309,10475.08911,0,0,0,0,0
05/01/2035 13:00,4101.040583,7604.012747,1537.890219,6407.87591,4271.917274,4101.040583,1281.575182,512.6300728,768.9451093,427.1917274,2734.027055,427.1917274,939.8218002,4271.917274,10423.47815,0,0,0,0,0
05/01/2035 14:00,4131.254536,7660.034452,1549.220451,6455.085212,4303.390142,4131.254536,1291.017042,516.406817,774.6102255,430.3390142,2754.169691,430.3390142,946.7458311,4303.390142,10500.27195,0,0,0,0,0
05/01/2035 15:00,4207.742111,7801.855164,1577.903292,6574.597049,4383.064699,4207.742111,1314.91941,525.9677639,788.9516458,438.3064699,2805.161407,438.3064699,964.2742338,4383.064699,10694.67787,0,0,0,0,0
05/01/2035 16:00,4475.9658,8299.186588,1678.487175,6993.696563,4662.464375,4475.9658,1398.739313,559.495725,839.2435876,466.2464375,2983.9772,466.2464375,1025.742163,4662.464375,11376.41308,0,0,0,0,0
05/01/2035 17:00,4641.462049,8606.044215,1740.548268,7252.284451,4834.856301,4641.462049,1450.45689,580.1827561,870.2741341,483.4856301,3094.308032,483.4856301,1063.668386,4834.856301,11797.04937,0,0,0,0,0
05/01/2035 18:00,4533.998366,8406.788637,1700.249387,7084.372447,4722.914965,4533.998366,1416.874489,566.7497958,850.1246937,472.2914965,3022.665578,472.2914965,1039.041292,4722.914965,11523.91251,0,0,0,0,0
05/01/2035 19:00,4305.624432,7983.3453,1614.609162,6727.538174,4485.02545,4305.624432,1345.507635,538.203054,807.3045809,448.502545,2870.416288,448.502545,986.7055989,4485.02545,10943.4621,0,0,0,0,0
05/01/2035 20:00,4051.772785,7512.662039,1519.414794,6330.894977,4220.596651,4051.772785,1266.178995,506.4715981,759.7073972,422.0596651,2701.181857,422.0596651,928.5312633,4220.596651,10298.25583,0,0,0,0,0
05/01/2035 21:00,3716.207366,6890.467824,1393.577762,5806.574009,3871.04934,3716.207366,1161.314802,464.5259207,696.7888811,387.104934,2477.471577,387.104934,851.6308547,3871.04934,9445.360389,0,0,0,0,0
05/01/2035 22:00,3375.851266,6259.390889,1265.944225,5274.767603,3516.511735,3375.851266,1054.953521,421.9814083,632.9721124,351.6511735,2250.567511,351.6511735,773.6325818,3516.511735,8580.288634,0,0,0,0,0
05/01/2035 23:00,3010.180773,5581.37685,1128.81779,4703.407458,3135.604972,3010.180773,940.6814915,376.2725966,564.4088949,313.5604972,2006.787182,313.5604972,689.8330938,3135.604972,7650.876131,0,0,0,0,0
06/01/2035 00:00,2948.718515,5467.41558,1105.769443,4607.372679,3071.581786,2948.718515,921.4745359,368.5898144,552.8847215,307.1581786,1965.812343,307.1581786,675.747993,3071.581786,7494.659559,0,0,0,0,0
06/01/2035 01:00,2960.640777,5489.521442,1110.240292,4626.001215,3084.00081,2960.640777,925.200243,370.0800972,555.1201458,308.400081,1973.760518,308.400081,678.4801782,3084.00081,7524.961976,0,0,0,0,0
06/01/2035 02:00,2986.390687,5537.266066,1119.896508,4666.235449,3110.823632,2986.390687,933.2470897,373.2988359,559.9482538,311.0823632,1990.927125,311.0823632,684.3811991,3110.823632,7590.409663,0,0,0,0,0
06/01/2035 03:00,2956.340053,5481.547181,1108.62752,4619.281332,3079.520888,2956.340053,923.8562664,369.5425066,554.3137599,307.9520888,1970.893368,307.9520888,677.4945954,3079.520888,7514.030967,0,0,0,0,0
06/01/2035 04:00,2889.488279,5357.59285,1083.558104,4514.825435,3009.883624,2889.488279,902.9650871,361.1860348,541.7790522,300.9883624,1926.325519,300.9883624,662.1743972,3009.883624,7344.116042,0,0,0,0,0
