name,bus,carrier,p_nom,FOR,MTTF_hours,MTTR_hours
Kirkby_Moor,Z7,wind_onshore,4.8,0.01399825021872266,3381,48
Bambers_II,Z10,wind_onshore,4.6,0.01399825021872266,3381,48
Millennium_Extension_II,Z1_4,wind_onshore,15.0,0.01399825021872266,3381,48
Cairnmore_Farm,Z2,wind_onshore,2.6,0.01399825021872266,3381,48
St_Fergus_Moss_Wind_Farm,Z2,wind_onshore,6.0,0.01399825021872266,3381,48
"West_Hill,_Flotta",Z1_3,wind_onshore,2.0,0.01399825021872266,3381,48
Chelker_Reservoir_Retention_of_Turbines,Z8,wind_onshore,1.2,0.01399825021872266,3381,48
Whitelee_Windfarm_Extension_phase_2,Z5,wind_onshore,109.0,0.01399825021872266,3381,48
Hill_of_Balquhindachy_extension,Z2,wind_onshore,1.7,0.01399825021872266,3381,48
Taff_Ely_Wind_Farm,Z13,wind_onshore,9.0,0.01399825021872266,3381,48
Mossmorran_Wind_Farm,Z5,wind_onshore,4.6,0.01399825021872266,3381,48
Courtstone_Wind_Turbine,Z2,wind_onshore,2.3,0.01399825021872266,3381,48
Lairg_Wind_Farm,Z1_3,wind_onshore,7.5,0.01399825021872266,3381,48
G24_Innovations_Turbine,Z13,wind_onshore,2.3,0.01399825021872266,3381,48
Mornflake_Oats_Wind_Turbine,Z2,wind_onshore,2.3,0.01399825021872266,3381,48
Clochnahill_Wind_Farm,Z2,wind_onshore,5.2,0.01399825021872266,3381,48
St_John_Hill,Z2,wind_onshore,7.7,0.01399825021872266,3381,48
Bryn_Blaen_Wind_Farm,Z13,wind_onshore,13.8,0.01399825021872266,3381,48
MARCH_SEWAGE_TREATMENT_WORKS___WIND_TURBINE,Z12,wind_onshore,2.0,0.01399825021872266,3381,48
Burnfoot_Hill,Z3,wind_onshore,26.0,0.01399825021872266,3381,48
Chelker_Reservoir,Z8,wind_onshore,1.3,0.01399825021872266,3381,48
Strath_of_Brydock,Z2,wind_onshore,4.6,0.01399825021872266,3381,48
House_O'Hill,Z2,wind_onshore,5.0,0.01399825021872266,3381,48
Bagmoor,Z8,wind_onshore,16.0,0.01399825021872266,3381,48
Croda_Chemicals_Europe,Z8,wind_onshore,3.0,0.01399825021872266,3381,48
"Eastman_Chemicals,_Workington",Z6,wind_onshore,4.0,0.01399825021872266,3381,48
Lindhurst_Wind_Farm,Z10,wind_onshore,15.0,0.01399825021872266,3381,48
Craigengelt,Z5,wind_onshore,20.0,0.01399825021872266,3381,48
Saltend_Wind_Turbine,Z8,wind_onshore,1.3,0.01399825021872266,3381,48
Loftsome_Bridge,Z8,wind_onshore,1.3,0.01399825021872266,3381,48
Nissan_Wind_Farm,Z7,wind_onshore,4.0,0.01399825021872266,3381,48
Parc_Cynog_Extension,Z13,wind_onshore,8.4,0.01399825021872266,3381,48
Ranson_Moor_phase_1,Z12,wind_onshore,6.0,0.01399825021872266,3381,48
Ranson_Moor_Wind_Farm_Phase_2,Z12,wind_onshore,4.0,0.01399825021872266,3381,48
West_Durham_Wind_Farm,Z7,wind_onshore,24.0,0.01399825021872266,3381,48
Dyffryn_Brodyn_Wind_Farm,Z13,wind_onshore,5.5,0.01399825021872266,3381,48
North_Red_Bog,Z2,wind_onshore,1.6,0.01399825021872266,3381,48
Milton_Keynes_Wind_Farm,Z14,wind_onshore,14.0,0.01399825021872266,3381,48
Broom_Hill_Farm,Z7,wind_onshore,8.0,0.01399825021872266,3381,48
Winscales_Moor,Z6,wind_onshore,6.0,0.01399825021872266,3381,48
Wind_Farm_Africa_Alive,Z12,wind_onshore,4.1,0.01399825021872266,3381,48
Beinn_Tharsuinn_Extension_Beinn_nan_Oighrean,Z1_3,wind_onshore,4.6,0.01399825021872266,3381,48
St_John's_Well,Z2,wind_onshore,2.4,0.01399825021872266,3381,48
Hellrigg_Wind_farm,Z6,wind_onshore,9.2,0.01399825021872266,3381,48
Bryn_titli_Windfarm,Z13,wind_onshore,9.9,0.01399825021872266,3381,48
Delabole_Repowering,Z17,wind_onshore,9.2,0.01399825021872266,3381,48
Whittlesey,Z12,wind_onshore,9.0,0.01399825021872266,3381,48
Advanced_Manufacturing_Research_Centre,Z8,wind_onshore,2.6,0.01399825021872266,3381,48
Solutia_UK_Ltd,Z13,wind_onshore,5.0,0.01399825021872266,3381,48
High_Haswell_Wind_Farm,Z7,wind_onshore,4.0,0.01399825021872266,3381,48
Llandinam_Windfarm,Z13,wind_onshore,31.0,0.01399825021872266,3381,48
Goonhilly_Downs_Wind_Farm_Repower,Z17,wind_onshore,12.0,0.01399825021872266,3381,48
MSD_Cramlington,Z7,wind_onshore,4.0,0.01399825021872266,3381,48
Skelmonae_Wind_Farm,Z2,wind_onshore,3.2,0.01399825021872266,3381,48
Carn_Vean,Z17,wind_onshore,10.0,0.01399825021872266,3381,48
Dewlay_Cheese_Wind_Turbine,Z9,wind_onshore,2.0,0.01399825021872266,3381,48
Coal_Clough_Wind_Farm,Z8,wind_onshore,9.6,0.01399825021872266,3381,48
Myres_Hill,Z5,wind_onshore,1.8,0.01399825021872266,3381,48
High_Sharpley_Wind_Farm,Z7,wind_onshore,2.6,0.01399825021872266,3381,48
National_Wind_Turbine_Test_Site,Z5,wind_onshore,4.7,0.01399825021872266,3381,48
Little_Cheyne_Court_Wind_Farm,Z15,wind_onshore,59.8,0.01399825021872266,3381,48
Long_Hill_Road,Z12,wind_onshore,2.0,0.01399825021872266,3381,48
Ness_point_Wind_Turbine_1,Z12,wind_onshore,2.3,0.01399825021872266,3381,48
Causeymire,Z1_3,wind_onshore,48.3,0.01399825021872266,3381,48
Hadyard_Hill,Z6,wind_onshore,120.0,0.01399825021872266,3381,48
Hare_Hill_B,Z7,wind_onshore,2.7,0.01399825021872266,3381,48
Crystal_Rig_Phase_1,Z5,wind_onshore,62.5,0.01399825021872266,3381,48
Black_Law,Z5,wind_onshore,124.0,0.01399825021872266,3381,48
Ardrossan,Z4,wind_onshore,24.0,0.01399825021872266,3381,48
Braes_O'Doune,Z3,wind_onshore,72.0,0.01399825021872266,3381,48
Thorfinn_Wind_Farm___NM1500,Z1_3,wind_onshore,1.5,0.01399825021872266,3381,48
Boulfruich,Z1_3,wind_onshore,13.0,0.01399825021872266,3381,48
Bicker_Fen,Z10,wind_onshore,26.7,0.01399825021872266,3381,48
Stags_Holt,Z12,wind_onshore,18.0,0.01399825021872266,3381,48
Glass_Moor,Z12,wind_onshore,16.0,0.01399825021872266,3381,48
Gedney_Marsh,Z10,wind_onshore,12.0,0.01399825021872266,3381,48
Ben_Aketil,Z1_2,wind_onshore,23.0,0.01399825021872266,3381,48
Knabs_Ridge_Windfarm,Z8,wind_onshore,16.0,0.01399825021872266,3381,48
Kelburn,Z4,wind_onshore,28.0,0.01399825021872266,3381,48
Ramsey_1,Z12,wind_onshore,1.8,0.01399825021872266,3381,48
Bambers_Farm,Z10,wind_onshore,9.6,0.01399825021872266,3381,48
Ford_Wind_Park___Dagenham,Z14,wind_onshore,5.9,0.01399825021872266,3381,48
Swaffham_Plashes_II,Z12,wind_onshore,1.8,0.01399825021872266,3381,48
Shooters_Bottom_Wind_Park,Z13,wind_onshore,2.0,0.01399825021872266,3381,48
Caton_Moor_Windfarm_Repowering,Z9,wind_onshore,16.0,0.01399825021872266,3381,48
Moel_Maelogen_A_Phase_2,Z9,wind_onshore,11.7,0.01399825021872266,3381,48
Scout_Moor_Windfarm,Z9,wind_onshore,65.0,0.01399825021872266,3381,48
The_Haven,Z13,wind_onshore,1.2,0.01399825021872266,3381,48
The_Hollies,Z10,wind_onshore,2.6,0.01399825021872266,3381,48
Tullo_Farm,Z2,wind_onshore,17.5,0.01399825021872266,3381,48
Avonmouth_Port,Z13,wind_onshore,6.0,0.01399825021872266,3381,48
Dummuie,Z2,wind_onshore,12.3,0.01399825021872266,3381,48
Earlsburn,Z5,wind_onshore,37.5,0.01399825021872266,3381,48
Kilbraur_Windfarm,Z1_3,wind_onshore,47.5,0.01399825021872266,3381,48
Achany_Wind_Farm,Z1_3,wind_onshore,38.0,0.01399825021872266,3381,48
Bilbster_Wind_Farm,Z1_3,wind_onshore,3.9,0.01399825021872266,3381,48
Green_Park,Z16,wind_onshore,2.0,0.01399825021872266,3381,48
Carcant_Windfarm,Z5,wind_onshore,6.0,0.01399825021872266,3381,48
Butterwick_Moor,Z7,wind_onshore,20.5,0.01399825021872266,3381,48
Hagshaw_Hill_Wind_Farm_Extension,Z5,wind_onshore,26.0,0.01399825021872266,3381,48
Southern_Law,Z7,wind_onshore,5.2,0.01399825021872266,3381,48
Llangwyryfon,Z13,wind_onshore,9.4,0.01399825021872266,3381,48
Pates_Hill,Z5,wind_onshore,14.0,0.01399825021872266,3381,48
Roskrow_Wind_Turbines,Z17,wind_onshore,1.7,0.01399825021872266,3381,48
Greendykeside,Z5,wind_onshore,4.0,0.01399825021872266,3381,48
Loscar_Farm,Z10,wind_onshore,4.5,0.01399825021872266,3381,48
Langley_Moor,Z7,wind_onshore,8.0,0.01399825021872266,3381,48
Arecleoch_Windfarm,Z6,wind_onshore,120.0,0.01399825021872266,3381,48
Mark_Hill,Z6,wind_onshore,56.0,0.01399825021872266,3381,48
Westmill_Wind_Farm,Z13,wind_onshore,6.5,0.01399825021872266,3381,48
Lodge_Farm_1,Z13,wind_onshore,1.0,0.01399825021872266,3381,48
"Carno_'A'and_'B'_Wind_Farm,_Extension",Z13,wind_onshore,15.6,0.01399825021872266,3381,48
Achairn,Z1_3,wind_onshore,6.2,0.01399825021872266,3381,48
High_Hedley_Hope_2_Extension,Z7,wind_onshore,5.2,0.01399825021872266,3381,48
Beinn_an_Tuirc,Z4,wind_onshore,29.7,0.01399825021872266,3381,48
Cnoc_Donn_Arnicle,Z4,wind_onshore,15.0,0.01399825021872266,3381,48
Beinn_Ghlas_Wind_Farm,Z4,wind_onshore,7.8,0.01399825021872266,3381,48
"Bendealt_Wind_Farm,_Highland",Z1_3,wind_onshore,9.0,0.01399825021872266,3381,48
Meall_an_Tuirc_Wind_Farm,Z1_3,wind_onshore,17.0,0.01399825021872266,3381,48
An_Suidhe,Z4,wind_onshore,19.3,0.01399825021872266,3381,48
Roughside_Hill,Z5,wind_onshore,30.0,0.01399825021872266,3381,48
Bowbeat_Wind_Farm,Z5,wind_onshore,31.2,0.01399825021872266,3381,48
Hagshaw_Hill_Wind_Farm,Z5,wind_onshore,7.8,0.01399825021872266,3381,48
Arnish_Moor,Z1_2,wind_onshore,3.9,0.01399825021872266,3381,48
Burgar_Hill,Z1_3,wind_onshore,5.0,0.01399825021872266,3381,48
Thorfinn_Wind_Farm___NM2000,Z1_3,wind_onshore,2.3,0.01399825021872266,3381,48
Hill_of_Lybster,Z1_3,wind_onshore,4.9,0.01399825021872266,3381,48
Burradale_Hill,Z1_1,wind_onshore,3.7,0.01399825021872266,3381,48
Glens_of_Foudland,Z2,wind_onshore,26.0,0.01399825021872266,3381,48
Castle_Pill___Repowering,Z13,wind_onshore,3.2,0.01399825021872266,3381,48
New_Holland,Z1_3,wind_onshore,1.0,0.01399825021872266,3381,48
Weston_Airfield_Wind_Turbines,Z12,wind_onshore,3.6,0.01399825021872266,3381,48
Orton_Park_Farm,Z7,wind_onshore,1.6,0.01399825021872266,3381,48
PROMISED_LAND_FARM,Z9,wind_onshore,1.0,0.01399825021872266,3381,48
Nethercott_Farm,Z17,wind_onshore,1.5,0.01399825021872266,3381,48
Bonerbo_Wind_Turbines,Z3,wind_onshore,1.5,0.01399825021872266,3381,48
Princes_Gate_Spring_Water,Z13,wind_onshore,1.6,0.01399825021872266,3381,48
Phase_1_Bettyhill_Wind_Farm,Z1_3,wind_onshore,5.0,0.01399825021872266,3381,48
Sibelco_Brassington,Z11,wind_onshore,2.3,0.01399825021872266,3381,48
Lambrigg_Wind_Farm,Z7,wind_onshore,6.5,0.01399825021872266,3381,48
Askam,Z9,wind_onshore,4.6,0.01399825021872266,3381,48
Bears_Down_Wind_Farm,Z17,wind_onshore,9.8,0.01399825021872266,3381,48
Welton_Of_Creuchies,Z3,wind_onshore,9.2,0.01399825021872266,3381,48
Droop_Hill_Wind_Farm_x,Z2,wind_onshore,4.6,0.01399825021872266,3381,48
Denhill,Z2,wind_onshore,2.3,0.01399825021872266,3381,48
Haddo,Z2,wind_onshore,4.6,0.01399825021872266,3381,48
Gairnieston_Farm,Z2,wind_onshore,2.3,0.01399825021872266,3381,48
"Burgar_Hill_land_Near,_Evie",Z1_3,wind_onshore,2.3,0.01399825021872266,3381,48
Tod_Hill_Farm_Wind_Turbines,Z5,wind_onshore,12.0,0.01399825021872266,3381,48
Moorhouse_Farm,Z5,wind_onshore,1.0,0.01399825021872266,3381,48
Royd_Moor,Z8,wind_onshore,5.9,0.01399825021872266,3381,48
Stroupster_Wind_Farm___additional_turbine,Z1_3,wind_onshore,2.3,0.01399825021872266,3381,48
Little_Belhus_Restoration_Site,Z14,wind_onshore,1.0,0.01399825021872266,3381,48
Crystal_Rig_Wind_Farm_Phase_2a,Z5,wind_onshore,138.0,0.01399825021872266,3381,48
Clachan_Flats_Wind_Farm,Z3,wind_onshore,15.0,0.01399825021872266,3381,48
Fen_Farm,Z10,wind_onshore,16.0,0.01399825021872266,3381,48
Darracott_Moor,Z17,wind_onshore,2.6,0.01399825021872266,3381,48
Lochhead_Farm,Z5,wind_onshore,6.0,0.01399825021872266,3381,48
Toddleburn,Z5,wind_onshore,27.6,0.01399825021872266,3381,48
Crimp_Wind_Farm,Z17,wind_onshore,2.4,0.01399825021872266,3381,48
Hedley_Hope,Z7,wind_onshore,2.4,0.01399825021872266,3381,48
Tangy_Wind_Farm/Tangy_1,Z4,wind_onshore,12.8,0.01399825021872266,3381,48
Coldham_Hall,Z12,wind_onshore,14.0,0.01399825021872266,3381,48
Whitemill_Wind_Farm,Z12,wind_onshore,14.0,0.01399825021872266,3381,48
Green_Knowes,Z3,wind_onshore,27.0,0.01399825021872266,3381,48
Whitelee,Z5,wind_onshore,322.0,0.01399825021872266,3381,48
Great_Orton,Z6,wind_onshore,4.0,0.01399825021872266,3381,48
Winscales_Phase_I_and_II,Z6,wind_onshore,8.8,0.01399825021872266,3381,48
Holmside_Hall,Z7,wind_onshore,2.8,0.01399825021872266,3381,48
High_Volts_Wind_Farm,Z7,wind_onshore,5.5,0.01399825021872266,3381,48
Hare_Hill,Z7,wind_onshore,1.3,0.01399825021872266,3381,48
Great_Eppleton_Farm_Repowering,Z7,wind_onshore,8.2,0.01399825021872266,3381,48
Haswell_Moor,Z7,wind_onshore,10.0,0.01399825021872266,3381,48
Worksop___B&Q,Z10,wind_onshore,2.0,0.01399825021872266,3381,48
Cold_Northcott,Z17,wind_onshore,6.6,0.01399825021872266,3381,48
Upper_Ardgrain_Wind_Farm,Z2,wind_onshore,2.4,0.01399825021872266,3381,48
Rothiesholm,Z1_3,wind_onshore,2.7,0.01399825021872266,3381,48
Hill_of_Easterton,Z2,wind_onshore,2.5,0.01399825021872266,3381,48
Port_of_Liverpool___wind,Z9,wind_onshore,10.0,0.01399825021872266,3381,48
Rothes_Wind_Cairn_Uish,Z2,wind_onshore,50.6,0.01399825021872266,3381,48
Crystal_Rig_Extension_II,Z5,wind_onshore,20.7,0.01399825021872266,3381,48
Glenkerie_Wind_Farm,Z6,wind_onshore,22.0,0.01399825021872266,3381,48
Lissett_Airfield_Wind_Farm,Z8,wind_onshore,30.0,0.01399825021872266,3381,48
Methlick_Farmers_Wind_Energy_Project,Z2,wind_onshore,12.0,0.01399825021872266,3381,48
Rheidol_Wind_Farm,Z13,wind_onshore,2.4,0.01399825021872266,3381,48
Deucheran_Hill,Z4,wind_onshore,15.8,0.01399825021872266,3381,48
Bryn_Du,Z13,wind_onshore,16.4,0.01399825021872266,3381,48
Dun_Law,Z5,wind_onshore,17.2,0.01399825021872266,3381,48
Black_Hill_Borders,Z5,wind_onshore,28.6,0.01399825021872266,3381,48
Four_Burrows_Wind_Farm,Z17,wind_onshore,4.5,0.01399825021872266,3381,48
Dun_Law_Extension,Z5,wind_onshore,29.8,0.01399825021872266,3381,48
Lochelbank_Wind_Farm_II,Z3,wind_onshore,9.6,0.01399825021872266,3381,48
Cruach_Mhor,Z4,wind_onshore,33.3,0.01399825021872266,3381,48
Wern_Ddu_Wind_Farm,Z9,wind_onshore,9.2,0.01399825021872266,3381,48
Muirake,Z2,wind_onshore,4.6,0.01399825021872266,3381,48
Millennium_Extension,Z1_4,wind_onshore,10.0,0.01399825021872266,3381,48
Rusholme_Wind_Farm,Z8,wind_onshore,24.0,0.01399825021872266,3381,48
Longpark,Z6,wind_onshore,38.0,0.01399825021872266,3381,48
Walkway,Z7,wind_onshore,14.0,0.01399825021872266,3381,48
Coldham,Z12,wind_onshore,16.0,0.01399825021872266,3381,48
Red_Tile,Z12,wind_onshore,24.0,0.01399825021872266,3381,48
Deeping_St_Nicholas_Wind_Farm,Z10,wind_onshore,16.4,0.01399825021872266,3381,48
Lowca_Wind_Farm,Z6,wind_onshore,4.7,0.01399825021872266,3381,48
Fairfield_Farm,Z6,wind_onshore,6.5,0.01399825021872266,3381,48
Haverigg_Repowering_Haverigg_II,Z9,wind_onshore,1.2,0.01399825021872266,3381,48
Beinneun_Windfarm_Extension,Z1_4,wind_onshore,23.8,0.01399825021872266,3381,48
Ewe_Hill_extension,Z6,wind_onshore,36.8,0.01399825021872266,3381,48
Melton_Common_Wind_Cluster,Z8,wind_onshore,5.0,0.01399825021872266,3381,48
Moy_Wind_Farm_2nd_Application,Z2,wind_onshore,66.0,0.01399825021872266,3381,48
Rosehill_Wind_Turbines,Z5,wind_onshore,2.4,0.01399825021872266,3381,48
Twin_Rivers,Z8,wind_onshore,28.7,0.01399825021872266,3381,48
Blyth_Harbour_Wind_Farm,Z7,wind_onshore,2.7,0.01399825021872266,3381,48
Penrhys_Wind_Farm/Ferndale_Power_Factory,Z13,wind_onshore,6.4,0.01399825021872266,3381,48
Gordonbush,Z1_3,wind_onshore,70.0,0.01399825021872266,3381,48
Avonmouth_Wind_Power,Z13,wind_onshore,8.2,0.01399825021872266,3381,48
Gordonstown_Hill_Wind_Farm,Z2,wind_onshore,12.5,0.01399825021872266,3381,48
The_Rosti_Factory,Z5,wind_onshore,2.2,0.01399825021872266,3381,48
Ben_Aketil_Extension,Z1_2,wind_onshore,4.6,0.01399825021872266,3381,48
Lochcarnan_Community_Windfarm,Z1_2,wind_onshore,6.9,0.01399825021872266,3381,48
The_Grange_Wind_Farm,Z10,wind_onshore,14.0,0.01399825021872266,3381,48
Humphrey_Group,Z12,wind_onshore,5.0,0.01399825021872266,3381,48
Rodbaston,Z11,wind_onshore,4.0,0.01399825021872266,3381,48
Boundary_Lane,Z7,wind_onshore,6.0,0.01399825021872266,3381,48
Nutberry_Wind_Farm,Z5,wind_onshore,15.0,0.01399825021872266,3381,48
Penny_Hill_Lane,Z8,wind_onshore,19.8,0.01399825021872266,3381,48
West_Knock_Wind_Cluster,Z2,wind_onshore,2.4,0.01399825021872266,3381,48
Low_Spinney_Wind_Farm,Z11,wind_onshore,8.0,0.01399825021872266,3381,48
Westfield,Z5,wind_onshore,12.5,0.01399825021872266,3381,48
Swinford_Wind_Farm,Z11,wind_onshore,22.0,0.01399825021872266,3381,48
Burnt_House_Farm,Z12,wind_onshore,6.0,0.01399825021872266,3381,48
Calder_Water_Community_Wind_Farm,Z5,wind_onshore,28.0,0.01399825021872266,3381,48
Millour_Hill_Community_Windfarm_,Z4,wind_onshore,18.0,0.01399825021872266,3381,48
Netherton_of_Windyhills,Z2,wind_onshore,4.6,0.01399825021872266,3381,48
Gallowhill,Z1_3,wind_onshore,1.8,0.01399825021872266,3381,48
Frodsham_Marsh,Z9,wind_onshore,50.4,0.01399825021872266,3381,48
Brechfa_Forest_West,Z13,wind_onshore,57.4,0.01399825021872266,3381,48
Greenhill_Croft,Z2,wind_onshore,4.6,0.01399825021872266,3381,48
Severn_Trent_STW,Z11,wind_onshore,2.5,0.01399825021872266,3381,48
Spaldington_Airfield,Z8,wind_onshore,12.5,0.01399825021872266,3381,48
Hillhead_of_Auquhirie,Z2,wind_onshore,6.9,0.01399825021872266,3381,48
Middleton_Wind_Farm,Z5,wind_onshore,12.0,0.01399825021872266,3381,48
Orchard_End_,Z9,wind_onshore,4.0,0.01399825021872266,3381,48
Mynydd_Bwllfa_Wind_Farm___Resubmission,Z13,wind_onshore,22.5,0.01399825021872266,3381,48
Tirgwynt,Z9,wind_onshore,24.6,0.01399825021872266,3381,48
Garreg_Lwyd,Z13,wind_onshore,34.0,0.01399825021872266,3381,48
Castle_of_Auchry_Farm,Z2,wind_onshore,2.4,0.01399825021872266,3381,48
Little_Byth,Z2,wind_onshore,4.5,0.01399825021872266,3381,48
Yonderton_Farm,Z2,wind_onshore,1.0,0.01399825021872266,3381,48
Oakdale_Business_Park,Z13,wind_onshore,4.0,0.01399825021872266,3381,48
Boddington_Reservoir,Z11,wind_onshore,1.5,0.01399825021872266,3381,48
HMP_Standford_Hill,Z15,wind_onshore,4.6,0.01399825021872266,3381,48
Sharpness_Docks,Z13,wind_onshore,2.0,0.01399825021872266,3381,48
Sancton_Hill,Z8,wind_onshore,10.0,0.01399825021872266,3381,48
Port_of_Sheerness_Wind_Farm_was_Lappel_Bank,Z15,wind_onshore,8.2,0.01399825021872266,3381,48
Stonish_Hill_Bilsthorpe,Z10,wind_onshore,10.3,0.01399825021872266,3381,48
Stags_Holt_Extension,Z12,wind_onshore,2.0,0.01399825021872266,3381,48
North_Yell_Wind_Farm_Garth_Community_Wind_Farm,Z1_1,wind_onshore,4.5,0.01399825021872266,3381,48
Glenurquhart_and_Strathglass_Wind_Farm_project,Z1_4,wind_onshore,10.0,0.01399825021872266,3381,48
Damhead_Farm,Z5,wind_onshore,2.5,0.01399825021872266,3381,48
Hyndburn_Wind_Farm,Z9,wind_onshore,24.0,0.01399825021872266,3381,48
Tedder_Hill_Wind_cluster,Z10,wind_onshore,7.5,0.01399825021872266,3381,48
Lynemouth_Windfarm_Resubmission,Z7,wind_onshore,26.0,0.01399825021872266,3381,48
Wingates_Wind_Farm,Z7,wind_onshore,15.0,0.01399825021872266,3381,48
Wathegar_wind_farm,Z1_3,wind_onshore,10.0,0.01399825021872266,3381,48
Allt_Dearg_Wind_Farmers_LLP,Z4,wind_onshore,10.8,0.01399825021872266,3381,48
Hameldon_Hill_extension,Z9,wind_onshore,7.5,0.01399825021872266,3381,48
Dalby,Z11,wind_onshore,7.2,0.01399825021872266,3381,48
Glass_moor_Extension,Z12,wind_onshore,12.0,0.01399825021872266,3381,48
Cour_Wind_Farm,Z4,wind_onshore,20.5,0.01399825021872266,3381,48
Upper_Wheedlemont_Farm,Z2,wind_onshore,1.7,0.01399825021872266,3381,48
Shielburn_Farm,Z2,wind_onshore,6.9,0.01399825021872266,3381,48
Beinneun,Z1_4,wind_onshore,85.0,0.01399825021872266,3381,48
Seamer_Wind_Farm___Hambleton,Z8,wind_onshore,4.0,0.01399825021872266,3381,48
Fanny_House_Farm/Heysham_Moss,Z9,wind_onshore,1.5,0.01399825021872266,3381,48
Newthorpe_Wind_Turbine,Z11,wind_onshore,2.5,0.01399825021872266,3381,48
Chelveston_Renewable_Energy_Park_Wind_Farm_Bedford,Z12,wind_onshore,10.0,0.01399825021872266,3381,48
Torrance_Farm,Z5,wind_onshore,9.0,0.01399825021872266,3381,48
Land_at_Overside_and_Greenwellheads_Farms,Z2,wind_onshore,9.2,0.01399825021872266,3381,48
Lancaster_University_wind,Z9,wind_onshore,2.0,0.01399825021872266,3381,48
Myreton_Crossroads,Z2,wind_onshore,1.6,0.01399825021872266,3381,48
Auchinderran_Wind_Farm,Z2,wind_onshore,2.4,0.01399825021872266,3381,48
The_Limes_Wind_Turbines,Z8,wind_onshore,1.7,0.01399825021872266,3381,48
Milton_of_Fisherie_Wind_Cluster,Z2,wind_onshore,4.6,0.01399825021872266,3381,48
Blantyre_Muir_Wind_Farm,Z5,wind_onshore,9.0,0.01399825021872266,3381,48
Lilbourne_Wind_Farm,Z11,wind_onshore,10.0,0.01399825021872266,3381,48
Tullo_Wind_Farm_North_Extension_Shiels_Wind_Farm,Z2,wind_onshore,7.5,0.01399825021872266,3381,48
