snapshot,load_Z11,load_Z12,load_Z13,load_Z14,load_Z15,load_Z16,load_Z17,load_Z1_4,load_Z2,load_Z3,load_Z5,load_Z6,load_Z7,load_Z8,load_Z9,EU_demand_Britned,EU_demand_IFA,EU_demand_IFA2,EU_demand_Nemo Link,EU_demand_ElecLink,EU_demand_East West Interconnector,load_Z10,load_Z1_1,load_Z1_2,load_Z1_3,load_Z4
01/01/2024 00:00,2182.600343,4046.904803,818.4751286,3410.313036,2273.542024,2182.600343,682.0626072,272.8250429,409.2375643,227.3542024,1455.066895,227.3542024,500.1792453,2273.542024,5547.442539,0,0,4,0,0,92,0,0,0,0,0
01/01/2024 01:00,2219.03259,4114.456261,832.1372213,3467.238422,2311.492281,2219.03259,693.4476844,277.3790738,416.0686106,231.1492281,1479.35506,231.1492281,508.5283019,2311.492281,5640.041166,0,0,4,0,0,2,0,0,0,0,0
01/01/2024 02:00,2100.102916,3893.940823,787.5385935,3281.410806,2187.607204,2100.102916,656.2821612,262.5128645,393.7692967,218.7607204,1400.068611,218.7607204,481.2735849,2187.607204,5337.761578,0,0,6,0,0,106,0,0,0,0,0
01/01/2024 03:00,2010.442539,3727.69554,753.915952,3141.316467,2094.210978,2010.442539,628.2632933,251.3053173,376.957976,209.4210978,1340.295026,209.4210978,460.7264151,2094.210978,5109.874786,0,0,6,0,0,318,0,0,0,0,0
01/01/2024 04:00,1952.315609,3619.918525,732.1183533,3050.493139,2033.662093,1952.315609,610.0986278,244.0394511,366.0591767,203.3662093,1301.543739,203.3662093,447.4056604,2033.662093,4962.135506,0,0,6,0,0,450,0,0,0,0,0
01/01/2024 05:00,1938.64837,3594.577187,726.9931389,3029.138079,2019.425386,1938.64837,605.8276158,242.3310463,363.4965695,201.9425386,1292.432247,201.9425386,444.2735849,2019.425386,4927.397942,0,0,6,0,0,505,0,0,0,0,0
01/01/2024 06:00,1992.987993,3695.331904,747.3704974,3114.043739,2076.02916,1992.987993,622.8087479,249.1234991,373.6852487,207.602916,1328.658662,207.602916,456.7264151,2076.02916,5065.511149,0,0,6,0,0,505,0,0,0,0,0
01/01/2024 07:00,2017.02916,3739.908233,756.3859348,3151.608062,2101.072041,2017.02916,630.3216123,252.1286449,378.1929674,210.1072041,1344.686106,210.1072041,462.2358491,2101.072041,5126.61578,0,0,4,0,0,505,0,0,0,0,0
01/01/2024 08:00,2118.010292,3927.144082,794.2538593,3309.391081,2206.26072,2118.010292,661.8782161,264.7512864,397.1269297,220.626072,1412.006861,220.626072,485.3773585,2206.26072,5383.276158,0,0,4,0,0,505,0,0,0,0,0
01/01/2024 09:00,2269.955403,4208.875643,851.2332762,3546.805317,2364.536878,2269.955403,709.3610635,283.7444254,425.6166381,236.4536878,1513.303602,236.4536878,520.1981132,2364.536878,5769.469983,0,0,4,0,0,505,0,0,0,0,0
01/01/2024 10:00,2475.252144,4589.530017,928.219554,3867.581475,2578.38765,2475.252144,773.516295,309.406518,464.109777,257.838765,1650.168096,257.838765,567.245283,2578.38765,6291.265866,0,0,4,0,0,505,0,0,0,0,0
01/01/2024 11:00,2590.641509,4803.481132,971.490566,4047.877358,2698.584906,2590.641509,809.5754717,323.8301887,485.745283,269.8584906,1727.09434,269.8584906,593.6886792,2698.584906,6584.54717,0,0,4,0,0,505,0,0,0,0,0
01/01/2024 12:00,2673.138937,4956.445111,1002.427101,4176.779588,2784.519726,2673.138937,835.3559177,334.1423671,501.2135506,278.4519726,1782.092624,278.4519726,612.5943396,2784.519726,6794.22813,0,0,4,0,0,505,0,0,0,0,0
01/01/2024 13:00,2705.207547,5015.90566,1014.45283,4226.886792,2817.924528,2705.207547,845.3773585,338.1509434,507.2264151,281.7924528,1803.471698,281.7924528,619.9433962,2817.924528,6875.735849,0,0,4,0,0,505,0,0,0,0,0
01/01/2024 14:00,2705.578045,5016.592624,1014.591767,4227.465695,2818.310463,2705.578045,845.4931389,338.1972556,507.2958834,281.8310463,1803.718696,281.8310463,620.0283019,2818.310463,6876.67753,0,0,4,0,0,505,0,0,0,0,0
01/01/2024 15:00,2802.730703,5196.729846,1051.024014,4379.266724,2919.511149,2802.730703,875.8533448,350.3413379,525.5120069,291.9511149,1868.487136,291.9511149,642.2924528,2919.511149,7123.607204,0,0,4,0,0,376,0,0,0,0,0
01/01/2024 16:00,2989.132075,5542.349057,1120.924528,4670.518868,3113.679245,2989.132075,934.1037736,373.6415094,560.4622642,311.3679245,1992.754717,311.3679245,685.009434,3113.679245,7597.377358,0,0,4,0,0,90,0,0,0,0,0
01/01/2024 17:00,3043.842196,5643.790738,1141.440823,4756.003431,3170.668954,3043.842196,951.2006861,380.4802744,570.7204117,317.0668954,2029.22813,317.0668954,697.5471698,3170.668954,7736.432247,0,0,4,0,0,0,0,0,0,0,0
01/01/2024 18:00,2949.200686,5468.309605,1105.950257,4608.126072,3072.084048,2949.200686,921.6252144,368.6500858,552.9751286,307.2084048,1966.133791,307.2084048,675.8584906,3072.084048,7495.885077,0,0,4,0,0,0,0,0,0,0,0
01/01/2024 19:00,2807.176672,5204.973413,1052.691252,4386.213551,2924.142367,2807.176672,877.2427101,350.897084,526.3456261,292.4142367,1871.451115,292.4142367,643.3113208,2924.142367,7134.907376,0,0,4,0,0,6,0,0,0,0,0
01/01/2024 20:00,2637.694683,4890.725557,989.135506,4121.397942,2747.598628,2637.694683,824.2795883,329.7118353,494.567753,274.7598628,1758.463122,274.7598628,604.4716981,2747.598628,6704.140652,0,0,4,0,0,0,0,0,0,0,0
01/01/2024 21:00,2470.888508,4581.439108,926.5831904,3860.763293,2573.842196,2470.888508,772.1526587,308.8610635,463.2915952,257.3842196,1647.259005,257.3842196,566.245283,2573.842196,6280.174957,436,0,4,0,0,0,0,0,0,0,0
01/01/2024 22:00,2313.962264,4290.471698,867.7358491,3615.566038,2410.377358,2313.962264,723.1132075,289.245283,433.8679245,241.0377358,1542.641509,241.0377358,530.2830189,2410.377358,5881.320755,0,0,4,0,0,2,0,0,0,0,0
01/01/2024 23:00,2186.140652,4053.469125,819.8027444,3415.844768,2277.229846,2186.140652,683.1689537,273.2675815,409.9013722,227.7229846,1457.427101,227.7229846,500.990566,2277.229846,5556.440823,552,0,4,642,0,70,0,0,0,0,0
02/01/2024 00:00,2156.048027,3997.672384,808.5180103,3368.825043,2245.883362,2156.048027,673.7650086,269.5060034,404.2590051,224.5883362,1437.365352,224.5883362,494.0943396,2245.883362,5479.955403,628,0,4,0,0,174,0,0,0,0,0
02/01/2024 01:00,2098.950257,3891.803602,787.1063465,3279.609777,2186.406518,2098.950257,655.9219554,262.3687822,393.5531732,218.6406518,1399.300172,218.6406518,481.009434,2186.406518,5334.831904,736,0,4,410,0,150,0,0,0,0,0
02/01/2024 02:00,2041.48199,3785.247856,765.5557461,3189.815609,2126.543739,2041.48199,637.9631218,255.1852487,382.7778731,212.6543739,1360.987993,212.6543739,467.8396226,2126.543739,5188.766724,578,0,4,0,0,452,0,0,0,0,0
02/01/2024 03:00,1980.843911,3672.814751,742.8164666,3095.068611,2063.379074,1980.843911,619.0137221,247.6054889,371.4082333,206.3379074,1320.562607,206.3379074,453.9433962,2063.379074,5034.64494,550,0,4,0,0,494,0,0,0,0,0
02/01/2024 04:00,1929.591767,3577.784734,723.5969125,3014.987136,2009.991424,1929.591767,602.9974271,241.1989708,361.7984563,200.9991424,1286.394511,200.9991424,442.1981132,2009.991424,4904.379074,512,0,6,34,0,505,0,0,0,0,0
02/01/2024 05:00,1964.70669,3642.893654,736.7650086,3069.854202,2046.569468,1964.70669,613.9708405,245.5883362,368.3825043,204.6569468,1309.80446,204.6569468,450.245283,2046.569468,4993.629503,548,0,6,0,0,505,0,0,0,0,0
02/01/2024 06:00,2139.128645,3966.301029,802.1732419,3342.388508,2228.259005,2139.128645,668.4777015,267.3910806,401.0866209,222.8259005,1426.085763,222.8259005,490.2169811,2228.259005,5436.951973,844,0,4,0,0,505,0,0,0,0,0
02/01/2024 07:00,2449.358491,4541.518868,918.509434,3827.122642,2551.415094,2449.358491,765.4245283,306.1698113,459.254717,255.1415094,1632.90566,255.1415094,561.3113208,2551.415094,6225.45283,760,0,4,0,0,505,0,0,0,0,0
02/01/2024 08:00,2750.861063,5100.554889,1031.572899,4298.220412,2865.480274,2750.861063,859.6440823,343.8576329,515.7864494,286.5480274,1833.907376,286.5480274,630.4056604,2865.480274,6991.77187,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 09:00,2975.917667,5517.847341,1115.969125,4649.871355,3099.914237,2975.917667,929.974271,371.9897084,557.9845626,309.9914237,1983.945111,309.9914237,681.9811321,3099.914237,7563.790738,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 10:00,3065.207547,5683.40566,1149.45283,4789.386792,3192.924528,3065.207547,957.8773585,383.1509434,574.7264151,319.2924528,2043.471698,319.2924528,702.4433962,3192.924528,7790.735849,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 11:00,3125.310463,5794.846484,1171.991424,4883.297599,3255.531732,3125.310463,976.6595197,390.6638079,585.9957118,325.5531732,2083.540309,325.5531732,716.2169811,3255.531732,7943.497427,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 12:00,3219.087479,5968.7247,1207.157804,5029.824185,3353.216123,3219.087479,1005.964837,402.3859348,603.5789022,335.3216123,2146.058319,335.3216123,737.7075472,3353.216123,8181.847341,0,0,4,0,0,416,0,0,0,0,0
02/01/2024 13:00,3214.394511,5960.023156,1205.397942,5022.491424,3348.327616,3214.394511,1004.498285,401.7993139,602.6989708,334.8327616,2142.929674,334.8327616,736.6320755,3348.327616,8169.919383,0,0,4,0,0,126,0,0,0,0,0
02/01/2024 14:00,3164.377358,5867.283019,1186.641509,4944.339623,3296.226415,3164.377358,988.8679245,395.5471698,593.3207547,329.6226415,2109.584906,329.6226415,725.1698113,3296.226415,8042.792453,0,0,4,0,0,10,0,0,0,0,0
02/01/2024 15:00,3203.650086,5940.101201,1201.368782,5005.703259,3337.135506,3203.650086,1001.140652,400.4562607,600.6843911,333.7135506,2135.766724,333.7135506,734.1698113,3337.135506,8142.610635,0,0,4,0,0,124,0,0,0,0,0
02/01/2024 16:00,3292.857633,6105.506861,1234.821612,5145.090051,3430.060034,3292.857633,1029.01801,411.6072041,617.4108062,343.0060034,2195.238422,343.0060034,754.6132075,3430.060034,8369.346484,0,0,4,0,0,310,0,0,0,0,0
02/01/2024 17:00,3410.675815,6323.961407,1279.003431,5329.180961,3552.787307,3410.675815,1065.836192,426.3344768,639.5017153,355.2787307,2273.783877,355.2787307,781.6132075,3552.787307,8668.801029,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 18:00,3303.35506,6124.97084,1238.758148,5161.492281,3440.994854,3303.35506,1032.298456,412.9193825,619.3790738,344.0994854,2202.236707,344.0994854,757.0188679,3440.994854,8396.027444,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 19:00,3096.576329,5741.568611,1161.216123,4838.400515,3225.600343,3096.576329,967.6801029,387.0720412,580.6080617,322.5600343,2064.38422,322.5600343,709.6320755,3225.600343,7870.464837,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 20:00,2912.109777,5399.536878,1092.041166,4550.171527,3033.447684,2912.109777,910.0343053,364.0137221,546.0205832,303.3447684,1941.406518,303.3447684,667.3584906,3033.447684,7401.61235,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 21:00,2708.336192,5021.70669,1015.626072,4231.7753,2821.183533,2708.336192,846.35506,338.542024,507.813036,282.1183533,1805.557461,282.1183533,620.6603774,2821.183533,6883.687822,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 22:00,2469.777015,4579.378216,926.1663808,3859.026587,2572.684391,2469.777015,771.8053173,308.7221269,463.0831904,257.2684391,1646.51801,257.2684391,565.990566,2572.684391,6277.349914,0,0,4,0,0,505,0,0,0,0,0
02/01/2024 23:00,2251.018868,4173.764151,844.1320755,3517.216981,2344.811321,2251.018868,703.4433962,281.3773585,422.0660377,234.4811321,1500.679245,234.4811321,515.8584906,2344.811321,5721.339623,0,0,4,0,0,472,0,0,0,0,0
03/01/2024 00:00,2256.123499,4183.228988,846.0463122,3525.192967,2350.128645,2256.123499,705.0385935,282.0154374,423.0231561,235.0128645,1504.082333,235.0128645,517.0283019,2350.128645,5734.313894,0,0,4,0,0,505,0,0,0,0,0
03/01/2024 01:00,2229.61235,4134.072899,836.1046312,3483.769297,2322.512864,2229.61235,696.7538593,278.7015437,418.0523156,232.2512864,1486.408233,232.2512864,510.9528302,2322.512864,5666.931389,0,0,4,0,0,402,0,0,0,0,0
03/01/2024 02:00,2152.301887,3990.726415,807.1132075,3362.971698,2241.981132,2152.301887,672.5943396,269.0377358,403.5566038,224.1981132,1434.867925,224.1981132,493.2358491,2241.981132,5470.433962,0,0,4,0,0,505,0,0,0,0,0
03/01/2024 03:00,2124.679245,3939.509434,796.754717,3319.811321,2213.207547,2124.679245,663.9622642,265.5849057,398.3773585,221.3207547,1416.45283,221.3207547,486.9056604,2213.207547,5400.226415,0,0,4,0,0,505,0,0,0,0,0
03/01/2024 04:00,2107.101201,3906.91681,790.1629503,3292.345626,2194.897084,2107.101201,658.4691252,263.3876501,395.0814751,219.4897084,1404.734134,219.4897084,482.8773585,2194.897084,5355.548885,0,0,4,0,0,505,0,0,0,0,0
03/01/2024 05:00,2126.078902,3942.104631,797.2795883,3321.998285,2214.665523,2126.078902,664.3996569,265.7598628,398.6397942,221.4665523,1417.385935,221.4665523,487.2264151,2214.665523,5403.783877,0,0,6,0,0,505,0,0,0,0,0
03/01/2024 06:00,2375.09434,4403.820755,890.6603774,3711.084906,2474.056604,2375.09434,742.2169811,296.8867925,445.3301887,247.4056604,1583.396226,247.4056604,544.2924528,2474.056604,6036.698113,0,0,4,0,0,505,0,0,0,0,0
03/01/2024 07:00,2687.259005,4982.626072,1007.722127,4198.842196,2799.22813,2687.259005,839.7684391,335.9073756,503.8610635,279.922813,1791.506003,279.922813,615.8301887,2799.22813,6830.116638,0,0,4,0,0,414,0,0,0,0,0
03/01/2024 08:00,2901.900515,5380.607204,1088.212693,4534.219554,3022.813036,2901.900515,906.8439108,362.7375643,544.1063465,302.2813036,1934.600343,302.2813036,665.0188679,3022.813036,7375.663808,0,0,4,0,0,505,0,0,0,0,0
03/01/2024 09:00,3028.981132,5616.235849,1135.867925,4732.783019,3155.188679,3028.981132,946.5566038,378.6226415,567.9339623,315.5188679,2019.320755,315.5188679,694.1415094,3155.188679,7698.660377,0,0,4,0,0,505,0,0,0,0,0
03/01/2024 10:00,3118.97084,5783.091767,1169.614065,4873.391938,3248.927959,3118.97084,974.6783877,389.8713551,584.8070326,324.8927959,2079.313894,324.8927959,714.7641509,3248.927959,7927.38422,0,0,4,0,0,505,0,0,0,0,0
03/01/2024 11:00,3153.262436,5846.674099,1182.473413,4926.972556,3284.64837,3153.262436,985.3945111,394.1578045,591.2367067,328.464837,2102.174957,328.464837,722.6226415,3284.64837,8014.542024,0,0,4,0,0,380,0,0,0,0,0
03/01/2024 12:00,3234.401372,5997.119211,1212.900515,5053.752144,3369.168096,3234.401372,1010.750429,404.3001715,606.4502573,336.9168096,2156.267581,336.9168096,741.2169811,3369.168096,8220.770154,0,0,4,0,0,210,0,0,0,0,0
03/01/2024 13:00,3217.02916,5964.908233,1206.385935,5026.608062,3351.072041,3217.02916,1005.321612,402.1286449,603.1929674,335.1072041,2144.686106,335.1072041,737.2358491,3351.072041,8176.61578,0,0,4,0,0,68,0,0,0,0,0
03/01/2024 14:00,3192.288165,5919.034305,1197.108062,4987.950257,3325.300172,3192.288165,997.5900515,399.0360206,598.5540309,332.5300172,2128.19211,332.5300172,731.5660377,3325.300172,8113.732419,0,0,4,0,0,0,0,0,0,0,0
03/01/2024 15:00,3209.166381,5950.329331,1203.437393,5014.32247,3342.881647,3209.166381,1002.864494,401.1457976,601.7186964,334.2881647,2139.444254,334.2881647,735.4339623,3342.881647,8156.631218,420,0,4,0,0,0,0,0,0,0,0
03/01/2024 16:00,3347.03259,6205.956261,1255.137221,5229.738422,3486.492281,3347.03259,1045.947684,418.3790738,627.5686106,348.6492281,2231.35506,348.6492281,767.0283019,3486.492281,8507.041166,1000,0,4,0,0,0,0,0,0,0,0
03/01/2024 17:00,3451.307033,6399.298456,1294.240137,5392.667238,3595.111492,3451.307033,1078.533448,431.4133791,647.1200686,359.5111492,2300.871355,359.5111492,790.9245283,3595.111492,8772.072041,576,0,4,0,0,0,0,0,0,0,0
03/01/2024 18:00,3399.313894,6302.894511,1274.74271,5311.427959,3540.951973,3399.313894,1062.285592,424.9142367,637.3713551,354.0951973,2266.209262,354.0951973,779.009434,3540.951973,8639.922813,534,0,4,0,0,0,0,0,0,0,0
03/01/2024 19:00,3249.715266,6025.513722,1218.643225,5077.680103,3385.120069,3249.715266,1015.536021,406.2144082,609.3216123,338.5120069,2166.476844,338.5120069,744.7264151,3385.120069,8259.692967,0,0,4,0,0,0,0,0,0,0,0
03/01/2024 20:00,3036.843911,5630.814751,1138.816467,4745.068611,3163.379074,3036.843911,949.0137221,379.6054889,569.4082333,316.3379074,2024.562607,316.3379074,695.9433962,3163.379074,7718.64494,0,0,4,0,0,56,0,0,0,0,0
03/01/2024 21:00,2784.370497,5162.686964,1044.138937,4350.578902,2900.385935,2784.370497,870.1157804,348.0463122,522.0694683,290.0385935,1856.246998,290.0385935,638.0849057,2900.385935,7076.941681,0,0,4,0,0,196,0,0,0,0,0
03/01/2024 22:00,2480.315609,4598.918525,930.1183533,3875.493139,2583.662093,2480.315609,775.0986278,310.0394511,465.0591767,258.3662093,1653.543739,258.3662093,568.4056604,2583.662093,6304.135506,0,0,4,0,0,302,0,0,0,0,0
03/01/2024 23:00,2250.319039,4172.466552,843.8696398,3516.123499,2344.082333,2250.319039,703.2246998,281.2898799,421.9348199,234.4082333,1500.212693,234.4082333,515.6981132,2344.082333,5719.560892,0,0,4,0,0,30,0,0,0,0,0
04/01/2024 00:00,2275.060034,4218.34048,853.1475129,3554.781304,2369.854202,2275.060034,710.9562607,284.3825043,426.5737564,236.9854202,1516.70669,236.9854202,521.3679245,2369.854202,5782.444254,0,0,4,0,0,0,0,0,0,0,0
04/01/2024 01:00,2315.114923,4292.608919,868.1680961,3617.367067,2411.578045,2315.114923,723.4734134,289.3893654,434.084048,241.1578045,1543.409949,241.1578045,530.5471698,2411.578045,5884.250429,0,0,4,0,0,0,0,0,0,0,0
04/01/2024 02:00,2303.300172,4270.702401,863.7375643,3598.906518,2399.271012,2303.300172,719.7813036,287.9125214,431.8687822,239.9271012,1535.533448,239.9271012,527.8396226,2399.271012,5854.221269,102,0,4,0,0,40,0,0,0,0,0
04/01/2024 03:00,2216.64494,4110.02916,831.2418525,3463.507719,2309.005146,2216.64494,692.7015437,277.0806175,415.6209262,230.9005146,1477.763293,230.9005146,507.9811321,2309.005146,5633.972556,104,0,6,0,0,50,0,0,0,0,0
04/01/2024 04:00,2177.248714,4036.98199,816.4682676,3401.951115,2267.96741,2177.248714,680.390223,272.1560892,408.2341338,226.796741,1451.499142,226.796741,498.9528302,2267.96741,5533.84048,0,0,4,0,0,148,0,0,0,0,0
04/01/2024 05:00,2213.022298,4103.312178,829.8833619,3457.847341,2305.231561,2213.022298,691.5694683,276.6277873,414.941681,230.5231561,1475.348199,230.5231561,507.1509434,2305.231561,5624.765009,192,0,6,0,0,134,0,0,0,0,0
04/01/2024 06:00,2426.222985,4498.621784,909.8336192,3790.973413,2527.315609,2426.222985,758.1946827,303.2778731,454.9168096,252.7315609,1617.48199,252.7315609,556.009434,2527.315609,6166.650086,480,0,4,0,0,0,0,0,0,0,0
04/01/2024 07:00,2780.994854,5156.427959,1042.87307,4345.30446,2896.86964,2780.994854,869.0608919,347.6243568,521.4365352,289.686964,1853.996569,289.686964,637.3113208,2896.86964,7068.361921,998,0,4,68,0,0,0,0,0,0,0
04/01/2024 08:00,3014.572899,5589.520583,1130.464837,4710.270154,3140.180103,3014.572899,942.0540309,376.8216123,565.2324185,314.0180103,2009.715266,314.0180103,690.8396226,3140.180103,7662.039451,1000,0,4,306,0,130,0,0,0,0,0
04/01/2024 09:00,3205.049743,5942.696398,1201.893654,5007.890223,3338.593482,3205.049743,1001.578045,400.6312178,600.9468268,333.8593482,2136.699828,333.8593482,734.490566,3338.593482,8146.168096,830,0,4,0,0,434,0,0,0,0,0
04/01/2024 10:00,3257.28988,6039.558319,1221.483705,5089.515437,3393.010292,3257.28988,1017.903087,407.161235,610.7418525,339.3010292,2171.526587,339.3010292,746.4622642,3393.010292,8278.945111,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 11:00,3269.763293,6062.686106,1226.161235,5109.005146,3406.003431,3269.763293,1021.801029,408.7204117,613.0806175,340.6003431,2179.842196,340.6003431,749.3207547,3406.003431,8310.64837,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 12:00,3295.533448,6110.468268,1235.825043,5149.271012,3432.847341,3295.533448,1029.854202,411.941681,617.9125214,343.2847341,2197.022298,343.2847341,755.2264151,3432.847341,8376.147513,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 13:00,3285.488851,6091.843911,1232.058319,5133.576329,3422.38422,3285.488851,1026.715266,410.6861063,616.0291595,342.238422,2190.325901,342.238422,752.9245283,3422.38422,8350.617496,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 14:00,3276.267581,6074.746141,1228.600343,5119.168096,3412.778731,3276.267581,1023.833619,409.5334477,614.3001715,341.2778731,2184.178388,341.2778731,750.8113208,3412.778731,8327.180103,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 15:00,3291.210978,6102.453688,1234.204117,5142.517153,3428.344768,3291.210978,1028.503431,411.4013722,617.1020583,342.8344768,2194.140652,342.8344768,754.2358491,3428.344768,8365.161235,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 16:00,3360.370497,6230.686964,1260.138937,5250.578902,3500.385935,3360.370497,1050.11578,420.0463122,630.0694683,350.0385935,2240.246998,350.0385935,770.0849057,3500.385935,8540.941681,804,0,4,0,0,505,0,0,0,0,0
04/01/2024 17:00,3445.42024,6388.383362,1292.03259,5383.469125,3588.979417,3445.42024,1076.693825,430.67753,646.016295,358.8979417,2296.946827,358.8979417,789.5754717,3588.979417,8757.109777,386,0,4,0,0,505,0,0,0,0,0
04/01/2024 18:00,3412.528302,6327.396226,1279.698113,5332.075472,3554.716981,3412.528302,1066.415094,426.5660377,639.8490566,355.4716981,2275.018868,355.4716981,782.0377358,3554.716981,8673.509434,204,0,4,0,0,505,0,0,0,0,0
04/01/2024 19:00,3292.445969,6104.743568,1234.667238,5144.446827,3429.631218,3292.445969,1028.889365,411.5557461,617.3336192,342.9631218,2194.963979,342.9631218,754.5188679,3429.631218,8368.300172,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 20:00,3060.432247,5674.551458,1147.662093,4781.925386,3187.950257,3060.432247,956.3850772,382.5540309,573.8310463,318.7950257,2040.288165,318.7950257,701.3490566,3187.950257,7778.598628,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 21:00,2821.132075,5230.849057,1057.924528,4408.018868,2938.679245,2821.132075,881.6037736,352.6415094,528.9622642,293.8679245,1880.754717,293.8679245,646.509434,2938.679245,7170.377358,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 22:00,2532.885077,4696.391081,949.8319039,3957.632933,2638.421955,2532.885077,791.5265866,316.6106346,474.915952,263.8421955,1688.590051,263.8421955,580.4528302,2638.421955,6437.749571,0,0,4,0,0,505,0,0,0,0,0
04/01/2024 23:00,2293.461407,4252.459691,860.0480274,3583.533448,2389.022298,2293.461407,716.7066895,286.6826758,430.0240137,238.9022298,1528.974271,238.9022298,525.5849057,2389.022298,5829.214408,0,0,4,0,0,490,0,0,0,0,0
05/01/2024 00:00,2286.010292,4238.644082,857.2538593,3571.891081,2381.26072,2286.010292,714.3782161,285.7512864,428.6269297,238.126072,1524.006861,238.126072,523.8773585,2381.26072,5810.276158,0,0,4,0,0,230,0,0,0,0,0
05/01/2024 01:00,2297.001715,4259.024014,861.3756432,3589.06518,2392.71012,2297.001715,717.813036,287.1252144,430.6878216,239.271012,1531.334477,239.271012,526.3962264,2392.71012,5838.212693,0,0,4,0,0,36,0,0,0,0,0
05/01/2024 02:00,2260.240137,4190.861921,847.5900515,3531.625214,2354.41681,2260.240137,706.3250429,282.5300172,423.7950257,235.441681,1506.826758,235.441681,517.9716981,2354.41681,5744.777015,0,0,4,0,0,72,0,0,0,0,0
05/01/2024 03:00,2179.883362,4041.867067,817.4562607,3406.067753,2270.711835,2179.883362,681.2135506,272.4854202,408.7281304,227.0711835,1453.255575,227.0711835,499.5566038,2270.711835,5540.536878,0,0,4,0,0,12,0,0,0,0,0
05/01/2024 04:00,2106.689537,3906.153516,790.0085763,3291.702401,2194.468268,2106.689537,658.3404803,263.3361921,395.0042882,219.4468268,1404.459691,219.4468268,482.7830189,2194.468268,5354.502573,0,0,4,0,0,16,0,0,0,0,0
05/01/2024 05:00,2065.070326,3828.984563,774.4013722,3226.672384,2151.114923,2065.070326,645.3344768,258.1337907,387.2006861,215.1114923,1376.713551,215.1114923,473.245283,2151.114923,5248.720412,0,0,4,0,0,0,0,0,0,0,0
05/01/2024 06:00,2426.634648,4499.385077,909.9879931,3791.616638,2527.744425,2426.634648,758.3233276,303.329331,454.9939966,252.7744425,1617.756432,252.7744425,556.1037736,2527.744425,6167.696398,0,0,4,70,0,0,0,0,0,0,0
05/01/2024 07:00,2786.222985,5166.121784,1044.833619,4353.473413,2902.315609,2786.222985,870.6946827,348.2778731,522.4168096,290.2315609,1857.48199,290.2315609,638.509434,2902.315609,7081.650086,0,0,4,0,0,18,0,0,0,0,0
05/01/2024 08:00,3046.51801,5648.752144,1142.444254,4760.184391,3173.456261,3046.51801,952.0368782,380.8147513,571.2221269,317.3456261,2031.012007,317.3456261,698.1603774,3173.456261,7743.233276,0,0,4,0,0,76,0,0,0,0,0
05/01/2024 09:00,3203.650086,5940.101201,1201.368782,5005.703259,3337.135506,3203.650086,1001.140652,400.4562607,600.6843911,333.7135506,2135.766724,333.7135506,734.1698113,3337.135506,8142.610635,0,0,4,0,0,166,0,0,0,0,0
05/01/2024 10:00,3261.118353,6046.656947,1222.919383,5095.497427,3396.998285,3261.118353,1019.099485,407.6397942,611.4596913,339.6998285,2174.078902,339.6998285,747.3396226,3396.998285,8288.675815,102,0,4,0,0,182,0,0,0,0,0
05/01/2024 11:00,3377.454545,6262.363636,1266.545455,5277.272727,3518.181818,3377.454545,1055.454545,422.1818182,633.2727273,351.8181818,2251.636364,351.8181818,774,3518.181818,8584.363636,0,0,4,0,0,176,0,0,0,0,0
05/01/2024 12:00,3387.334477,6280.682676,1270.250429,5292.71012,3528.473413,3387.334477,1058.542024,423.4168096,635.1252144,352.8473413,2258.222985,352.8473413,776.2641509,3528.473413,8609.475129,246,0,4,0,0,104,0,0,0,0,0
05/01/2024 13:00,3332.994854,6179.927959,1249.87307,5207.80446,3471.86964,3332.994854,1041.560892,416.6243568,624.9365352,347.186964,2221.996569,347.186964,763.8113208,3471.86964,8471.361921,550,0,4,0,0,54,0,0,0,0,0
05/01/2024 14:00,3211.595197,5954.832762,1204.348199,5018.117496,3345.411664,3211.595197,1003.623499,401.4493997,602.1740995,334.5411664,2141.063465,334.5411664,735.990566,3345.411664,8162.80446,184,0,4,0,0,20,0,0,0,0,0
05/01/2024 15:00,3237.859348,6003.530875,1214.197256,5059.155232,3372.770154,3237.859348,1011.831046,404.7324185,607.0986278,337.2770154,2158.572899,337.2770154,742.009434,3372.770154,8229.559177,0,0,4,0,0,106,0,0,0,0,0
