name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt,lon,lat,cfd_round,ro_banding,data_source,region
Nissan_Motors_Plant_Extn,Z7,PQ,,2.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.4807731931588497,54.91389438506246,,,,
Hill_of_Fiddes,Z2,PQ,,6.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.109628803622388,57.31087714688018,,,,
Cotton_Farm,Z12,PQ,,20.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.1952158216558979,52.26154385526376,,,,
Land_at_Flimby_Hall_Farm_,Z6,PQ,,6.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.5139721055347395,54.68708114646928,,,,
Carland_Cross_Wind_Farm_Repowering,Z17,PQ,,20.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-5.030632729873667,50.35086949453985,,,,
Yelvertoft_Wind_Farm,Z11,PQ,,16.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.151096262785877,52.374796396406275,,,,
Mains_of_Hatton,Z2,PQ,,2.4,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0666937521416133,57.615281501902984,,,,
Whitelee_Windfarm_Extension_Phase_1,Z5,PQ,,108.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.286763422646969,55.677150670196895,,,,
Tilbury_Docks,Z14,PQ,,12.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.3368780892101353,51.45728745184032,,,,
Seamer_Windfarm___Stockton_on_Tees,Z8,PQ,,6.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2585342000697943,54.49418401090168,,,,
South_Sharpley_Wind_Farm_Revised,Z7,PQ,,7.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.402227880657214,54.840429209541846,,,,
Armistead_Wind_Farm,Z7,PQ,,12.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.6388216673309204,54.276059707388264,,,,
Withernwick,Z8,PQ,,18.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.1725752251388545,53.845706537292095,,,,
Loch_Sminig_Wind_Project,Z1_2,PQ,,2.7,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-6.4930313432394176,58.383524375734886,,,,
Burton_Pidsea_Wadworth_Hill_Wind_Farm,Z10,PQ,,10.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.113490354579161,53.74921743909726,,,,
Camster,Z1_3,PQ,,50.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.2715212265288005,58.40863673621502,,,,
Bu_Farm,Z1_3,PQ,,2.7,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.660083121940311,59.09724702092351,,,,
Drumderg,Z3,PQ,,36.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.2320142850719065,56.622235307890406,,,,
Clyde_Wind_Farm,Z6,PQ,,350.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.542729793479002,55.441635568074275,,,,
Novar_Wind_Farm_Extension,Z1_3,PQ,,36.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.426955453469663,57.709969962765,,,,
Hill_of_Towie_Drummuir,Z2,PQ,,48.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.3410432663259906,57.62282584393522,,,,
Ewe_Hill,Z6,PQ,,13.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.333868711562194,55.10709696322261,,,,
Middlemoor,Z7,PQ,,54.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.767852938326914,55.49863966184604,,,,
Baillie_Wind_Farm,Z1_3,PQ,,52.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.677029348553289,58.56790725907159,,,,
Braich_Ddu,Z9,PQ,,3.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.9575929237436616,52.59510956373765,,,,
Drone_Hill,Z5,PQ,,28.6,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2619352853509227,55.89788407266924,,,,
Tangy_Wind_Farm_Extension/Tangy_2,Z4,PQ,,6.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-5.530423268272379,55.478614797713554,,,,
Ray_Wind_Farm,Z7,PQ,,54.4,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0714304640691523,55.18222324638704,,,,
Calliachar,Z3,PQ,,32.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.876073801098935,56.62766796623291,,,,
Griffin_Wind_farm,Z3,PQ,,156.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.733748918725176,56.58121218461991,,,,
High_Pow_Farm_,Z6,PQ,,3.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.1912014345231663,54.789543249568474,,,,
St._Johns_Hill,Z2,PQ,,7.65,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2724286008021353,56.88855930992586,,,,
Blackcraig,Z6,PQ,,52.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.032110074227813,55.119917049097054,,,,
Fullabrook_Down_Wind_Farm,Z17,PQ,,66.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.102679645890915,51.15694436682549,,,,
Little_Raith_Farm,Z5,PQ,,25.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.2521592151685694,56.11934775809018,,,,
Pant_y_wal,Z13,PQ,,25.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.505047385998129,51.6128648342128,,,,
Green_Rigg,Z7,PQ,,36.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.1270185004067774,55.13230657290316,,,,
Rosehall_Hill_Forest_Windfarm,Z1_3,PQ,,24.7,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.546952743806733,57.99560676225929,,,,
Bankend_Rig,Z5,PQ,,14.3,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.134208512435362,55.578271215715894,,,,
Hill_of_Easterton_Extension,Z2,PQ,,2.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.3932853656015505,57.376090683287686,,,,
Batsworthy_Cross,Z17,PQ,,18.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.689130818940604,50.97168291281516,,,,
Fallago_Rig,Z5,PQ,,144.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.6880320692057493,55.83130489107495,,,,
Cathkin_Braes_Wind_Farm_Castlemilk,Z5,PQ,,3.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.2152972961460025,55.797123005208576,,,,
Mynydd_y_Betws,Z13,PQ,,34.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.929055144298515,51.77283126592468,,,,
Ark_Hill,Z3,PQ,,6.4,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.0480613719365452,56.5709140813858,,,,
Pentland_Road_Wind_Farm,Z1_2,PQ,,13.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-6.51078033023243,58.25716480089902,,,,
Turncole_Wind_Farm,Z15,PQ,,17.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.8677902688167447,51.651509348329995,,,,
Derby_Sewage_Treatment_Works,Z11,PQ,,5.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.4131228201787889,52.90816489050121,,,,
Grange_,Z8,PQ,,12.3,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.7001265301986599,53.63793962871564,,,,
Goole_Fields_ll_Wind_Farm,Z8,PQ,,34.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.886807189138868,53.67679903583045,,,,
Edintore_Wind_Farm,Z2,PQ,,18.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.962534895210972,57.505659724898074,,,,
Tralorg_Wind_Farm,Z4,PQ,,20.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.806149343141731,55.24977538095157,AR1 ,,,
Gremista_Wind_Farm,Z1_1,PQ,,3.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.1671249725780215,60.192436784568336,,,,
Common_Barn_Wind_Farm,Z12,PQ,,6.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.2876869187107158,52.27736116461682,AR1,,,
Clentrie_Wind_Farm_Gevens,Z5,PQ,,6.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.2526366969656673,56.11770763541768,,,,
Kelmarsh_Wind_Farm_Resubmission,Z11,PQ,,12.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.9597514073104174,52.40285450876317,,,,
Torrance_Farm_Wind_Park_Extension,Z5,PQ,,5.7,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.7452304550909057,55.87656069084197,,,,
Goathill_Quarry_Turbine,Z5,PQ,,2.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.320255868864742,56.08635474316967,,,,
Skeddoway_Farm_Wind_Turbine_,Z5,PQ,,1.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.159341070436889,56.16649965475503,,,,
Middle_Balbeggie_Wind_Turbines,Z5,PQ,,6.4,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.1644931362165103,56.15369269835936,,,,
Upper_Holton_Wind_Farm,Z12,PQ,,11.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.5311622643973857,52.36651329543371,,,,
Tallentire_Hill,Z6,PQ,,12.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.3595015882296737,54.70688731913188,,,,
Meikle_Carewe_,Z2,PQ,,10.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2783202698182334,57.018803660326995,,,,
Andershaw,Z5,PQ,,36.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.84625506282916,55.50932735249193,,,,
East_Midlands_Airport,Z11,PQ,,1.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3426454470582516,52.826216310368366,,,,
Kildrummy_Windfarm,Z2,PQ,,18.4,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.7029345967292766,57.2252832464754,,,,
Airfield_Farm_Podington_,Z12,PQ,,8.6,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.6088624985263819,52.23628498979747,,,,
Dunmaglass_Wind_Farm,Z1_4,PQ,,94.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.255799455244353,57.25146436698157,,,,
Harestanes,Z6,PQ,,136.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.5741925642515486,55.23903320468801,,,,
Corriemoillie,Z1_3,PQ,,54.4,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.7730137482564565,57.66870790173335,,,,
Hill_of_Stroupster_Windfarm,Z1_3,PQ,,29.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.1323828854652436,58.579251460187315,,,,
Burn_of_Whilk,Z1_3,PQ,,22.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.2038601763748593,58.35674489313241,,,,
Lochluichart,Z1_3,PQ,,51.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.816696601006147,57.654576366009216,,,,
Burnhead,Z5,PQ,,26.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.774825835086296,55.91207389278264,,,,
Easter_Tolmauds,Z2,PQ,,1.6,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.621909594204693,57.15702553640766,,,,
Maerdy,Z13,PQ,,24.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.5179476354798984,51.69777822773151,,,,
Woodlands_Barton_Wind_Project,Z17,PQ,,4.6,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.81415504724521,50.42530701968453,,,,
Westnewton,Z6,PQ,,6.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.346310630558489,54.77950859619858,,,,
Hare_Hill_Extension,Z6,PQ,,29.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.126272410052533,55.36280782322995,,,,
Avonmouth_Port___extension,Z13,PQ,,9.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.6988033775341154,51.50290720084261,,,,
Barmoor_South_Wind_Farm_,Z7,PQ,,13.8,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0250978534772153,55.63729063345232,,,,
Winwick,Z11,PQ,,12.3,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0622246029874225,52.365763418996345,,,,
Sisters,Z7,PQ,,8.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.618261241473811,55.24987742097552,,,,
East_Youlstone_Wind_Farm,Z17,PQ,,4.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.446530114268074,50.917265259955265,,,,
Hill_of_Skilmafilly_Cloffrickford_Denmore_Wind_Farm,Z2,PQ,,6.9,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.164748458012022,57.453435003186826,,,,
Heysham_South_Wind_Farm,Z9,PQ,,7.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.864978839597296,54.034255332584706,,,,
Woolley_Hill_Wind_Farm,Z12,PQ,,10.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,wind_onshore,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.3079391040997406,52.3398645410793,,,,
